word,raw_frequency
résolu,1
véritablement,2
années,10
inverse,2
tenu,1
aillent,1
performante,1
mouvements,2
prononcée,1
commencé,2
présent,3
utilisée,1
etats,3
connaissez,1
départements,1
communes,2
attendre,1
utilisé,1
répété,1
républiques,1
dizaines,2
serons,2
obtenues,1
aruions,1
aider,1
seront,3
limite,2
chaudron,1
fonctionnaires,1
souligner,1
peuple,13
mensongères,1
efficacité,1
conseillers,5
presse,2
escabeau,1
actuellement,2
coïncidences,1
cette,1
disons,4
déserté,1
cancer,1
hésite,1
premiers,2
fondamentaux,1
amsterdam,1
paralyser,1
amérique,1
aveugle,2
constate,3
essayait,1
éclatera,1
parias,2
eric,1
enfin,8
chanteur,1
prendront,1
fuir,1
après,9
bureau,10
certainement,1
étonnante,1
belgrade,1
nature,1
lettres,1
albanie,1
hommes,5
mettre,2
lâches,1
candidat,4
faits,1
russe,2
présentent,1
siècle,3
sûrement,5
représenterait,1
respecter,2
attitude,1
pourquoi,2
intellectuelle,1
représente,3
états,1
honte,2
sincèrement,1
socialiste,5
répète,2
utilise,1
retourne,1
menait,1
assemblée,2
souveraine,1
choquait,1
général,8
venue,1
aidant,1
législatives,3
forte,1
grandit,1
partielle,1
culture,1
langue,1
affaires,4
prenez,2
parle,5
italie,1
catholiques,1
toutefois,1
merci,2
étonnez,2
points,4
seselj,1
avons,16
bombardent,1
montrer,1
insurrectionnel,1
aident,1
européens,7
croire,1
intérieures,1
brutale,1
française,7
sénat,1
consultations,1
écrasent,1
partisans,1
démocrate,1
sympathisants,2
commission,5
kosovo,4
octobre,1
intitulée,1
traité,4
dégager,1
procès,4
sortants,1
incontournable,1
disent,1
craignaient,1
insurmontables,1
sale,1
électoral,2
petit,9
négro,1
compagnon,1
monté,1
ferai,3
posé,1
dissidents,2
pousse,1
exemple,8
vème,2
sénateur,1
pire,6
paroisse,1
quelque,11
principes,2
souvent,2
pensée,5
aviation,1
fusil,1
paca,1
rembourse,1
européennes,8
niveau,5
appréciés,1
lequel,2
écossais,1
sympathie,2
arrive,2
contraint,1
bouton,1
dirai,3
adresser,2
constitue,1
statuts,1
bases,1
thèse,2
démissionner,3
villes,4
chômage,2
celui,10
insensible,1
généralement,1
confrères,2
religieuse,2
voyez,6
esprit,5
pouvons,2
formidable,1
europe,33
différencie,1
prostate,1
ethnique,1
commissaires,2
garaud,1
firent,1
bande,1
guise,1
autonomie,1
otan,6
surpris,1
évidence,1
mondes,1
pêche,2
précédait,1
bourbon,1
angoisse,1
vraiment,2
élections,18
offrent,1
associations,1
prendrais,1
existe,1
monarchique,2
interprétation,1
avez,8
invectiver,1
confidence,1
élection,9
négligeable,1
pose,1
bendit,2
derrière,7
modèle,1
fondation,1
minimum,1
faute,1
serbie,4
essayer,8
inviter,2
tendue,2
attaquent,2
avaler,1
démarche,4
organiser,1
montretout,2
compatis,1
opération,1
utiliser,1
remède,1
masqué,1
soutenu,1
marie,5
ouvertement,1
priorité,1
vérité,2
intention,1
contredisent,1
mauvais,1
masses,2
ministre,4
dresser,1
responsables,4
priori,1
bombarde,1
arrivent,1
obéit,1
orée,1
géographique,1
efforcer,1
sommes,17
dois,8
certitude,1
monopolisent,1
dire,42
chevanche,1
continuons,1
présenter,1
arbre,1
implication,1
denoyan,2
passera,1
attaque,2
exigence,1
vous,14
champ,1
responsabilités,2
sordide,1
trace,1
serai,1
article,1
immense,1
sérieusement,1
aucune,3
civilisés,1
classe,1
pouvait,2
humilié,2
ambition,2
performance,1
décembre,1
gravement,1
place,3
clairement,2
partir,4
partis,2
formation,1
sang,1
comptes,3
compter,2
durbec,1
partie,13
volontés,3
remplaçant,1
majorité,7
militaire,5
exige,1
marignane,2
guerre,18
dépendra,1
occupation,1
remonter,1
neuf,2
ethnico,1
désigner,1
voix,15
douter,2
contrairement,1
situe,2
convergence,1
formules,1
poules,1
vois,2
conséquence,2
santé,3
négative,1
réalités,1
compréhensible,1
grande,3
diplomatique,2
parlé,3
plus,43
bander,1
tentative,1
contractuelles,1
événement,1
condamner,2
appoint,1
grands,2
existent,1
comité,1
savons,1
comporte,1
bompard,1
vient,1
moyen,2
loyauté,1
revendication,1
nato,2
familles,1
heure,2
tant,1
décadente,1
main,1
combats,2
compte,8
invitation,1
menacer,1
alternance,2
rebondissement,1
trahison,3
voulez,4
2002,1
frondeur,1
dysfonctionnement,1
campagne,11
portée,1
pronostic,1
domicile,1
citoyen,1
menacés,1
manifestation,1
pommes,1
opposait,1
sera,8
déclarer,1
ockrent,1
dont,22
charles,1
organisation,3
cotta,1
répondre,3
comptons,1
accepte,1
lieu,1
passé,3
quatre,4
affaire,8
normal,2
poids,1
aurai,1
fasciste,2
collègues,1
discours,1
engager,2
ancien,1
etat,4
xxème,1
civilisations,1
naturellement,1
bœuf,1
puisque,13
république,10
olympiques,1
corps,1
opinion,3
bourgeoise,1
habite,3
peine,1
hospitalité,1
terroriste,1
vitrolles,1
mauvaises,2
voulu,2
ordres,1
ingérence,3
martinez,1
obligé,3
accueilli,1
ressentent,1
mariage,2
aiment,1
résultat,2
jeux,1
classiques,1
compté,2
devions,1
tuera,1
souverainiste,1
formes,1
servir,1
responsabilité,10
raison,4
forts,1
problèmes,2
consiste,1
armes,1
dessins,1
2001,1
viennent,2
pouvez,1
fascisme,1
souhaitera,1
abord,7
avenir,3
rhône,5
yann,1
bientôt,2
vision,3
yeux,1
skis,1
dessus,3
geste,1
mémoire,1
habitants,3
islam,1
beaucoup,22
attention,2
mégrétistes,1
offre,1
lionel,1
maquereaux,1
couramment,1
sète,1
menace,1
voté,3
mondiale,2
kilomètres,1
caractéristique,2
strictement,5
évoquer,1
nombre,15
gens,25
défendent,1
épreuves,2
soutien,1
exclus,1
gollnisch,1
juridique,2
parlementaire,1
soigner,1
atteindre,2
anciennes,1
faveur,3
égalité,3
ancienne,1
airbus,1
probablement,5
mépris,6
municipale,1
liaison,1
voulait,4
voulais,1
masquée,1
basculer,1
dirais,5
tribunal,2
choisissons,1
premier,8
ralliera,1
vocabulaire,1
lemarc,1
valéry,2
prioritairement,1
montrerai,1
exprimée,1
précis,1
verrons,1
organisme,1
fausse,1
juin,2
personnalités,1
suis,51
congrès,5
joue,1
emblématique,1
raisons,6
déjà,12
véritable,5
était,42
extraordinaire,1
tendance,3
étais,6
nationaliste,2
kosovars,2
empêcher,2
fanatiques,1
tomber,1
infirme,1
jetés,1
rebelle,1
peux,2
grosse,1
communiste,8
milosevic,7
injure,1
vote,3
mandat,3
félicite,2
reconnais,1
moment,19
insurrection,1
millions,15
comprends,1
entorse,2
listes,3
tenir,3
algérie,4
mont,1
hein,3
occasion,2
présenté,1
téléphoné,1
combattons,1
autant,5
concerne,1
provoqué,3
escroc,1
sérieux,5
huitièmes,1
contre,24
critiquions,1
reproché,1
régional,1
sourcilleux,1
fusion,1
montré,1
accordent,1
