word,raw_frequency
résolu,1
inverse,5
aider,2
performante,1
cohortes,1
nécessitent,1
salaires,3
autorité,3
etats,7
bodin,1
falloir,1
meilleurs,2
frein,1
appui,1
basées,1
robert,1
serons,2
coûts,1
malheureusement,9
parmi,1
éclairait,1
garantie,3
extérieur,2
fonctionnaires,12
peuple,11
chômeurs,6
voyez,4
mouvements,3
triplement,1
désinformation,3
actuellement,1
esprits,2
salarié,1
genre,3
disons,5
titres,1
muselier,7
hésite,1
culturelle,1
fondamentaux,1
amsterdam,2
montagnes,1
collègue,1
constate,4
phénomènes,1
cantonales,1
civilisation,2
balayé,1
suppressions,1
mises,4
excès,2
destin,4
prépare,2
noisettes,1
après,15
déplorable,1
affichant,1
certainement,4
représenter,3
puissants,3
conserver,1
catastrophe,2
critère,1
monte,4
essentiellement,2
nier,1
erronées,1
inscrites,1
montante,1
regardent,1
énorme,2
accorde,2
embrassé,1
précède,1
siècle,11
attitude,1
totalitaires,1
pourquoi,3
doublé,1
tapie,1
représente,2
exclus,2
casser,2
tolérer,1
dinosaure,1
socialiste,7
précis,2
réticents,1
double,1
pressentiment,1
reconnus,1
chefs,1
judiciaires,1
répartition,1
existait,1
morts,1
répondu,1
mesures,2
promesse,1
hargne,1
traiter,3
utopistes,1
fille,4
universalité,2
italie,1
passés,1
érosion,1
commerçants,1
chômée,1
mexique,2
graves,1
mouches,1
avons,36
zélande,1
montrer,3
profonde,1
repartir,2
importantes,3
française,23
gênés,1
clandestins,1
suffisamment,4
généralement,10
turquie,7
meeting,1
constaté,2
lesquelles,3
cinq,3
traité,4
seront,5
détiennent,1
libres,2
préparé,1
disent,4
ferentes,1
accordé,5
vent,1
électoral,5
petit,6
écrase,1
prophétie,1
monté,2
ferai,4
passionnent,1
sorcellerie,1
quelque,20
principes,1
souvent,4
pensée,4
imprimerie,1
placés,2
tentation,1
calcul,2
instance,1
corde,1
niveau,7
chanson,1
lequel,4
souhaiter,1
critique,2
sympathie,1
arrive,3
contraint,2
grave,4
adresser,3
euromondialistes,1
effets,1
battrais,2
chômage,14
celui,19
coûte,3
précisément,1
craintes,1
loubards,1
apport,1
entraînés,1
esprit,2
embranchement,1
formidable,3
europe,42
réalisation,1
picrocholines,1
statistiques,1
adapté,1
1992,2
pierre,1
presse,6
absorberons,1
humanité,4
bureau,12
institutionnalisé,1
indignation,2
infligées,1
gazza,1
existe,5
licite,1
ecosse,1
retour,3
persécutions,1
delà,5
chargés,1
accordés,1
humaine,4
agriculteurs,2
rares,1
jetait,1
accordée,1
concurrents,1
juristes,1
guère,1
rencontré,4
consiste,4
étranger,1
essayer,8
évader,1
réalisme,1
abaisser,1
provoque,1
couleur,2
opération,3
inquiétudes,2
fixer,1
wagon,2
convient,1
manifestations,7
pèse,2
premiers,3
épines,1
férir,1
vécue,1
géographique,1
lire,1
prévenus,1
télévision,6
figure,3
euro,4
compensé,1
caractères,1
communiqués,1
libérateur,1
présentes,1
enthousiasme,2
sorciers,1
ristournait,2
nécessaires,5
circonvenu,1
acquis,2
pacifique,1
sort,1
rémunérations,2
élan,2
serai,8
honorer,1
productions,1
sciences,4
entendant,1
oublier,1
churchill,1
servent,3
écheveau,1
investissent,1
éligible,1
essaye,4
partir,4
contenteraient,1
formation,5
menée,5
blessée,2
compter,1
atomique,1
appeler,2
partie,11
siècles,3
humour,1
arrivée,6
taxe,1
journée,2
éblouissante,1
marges,3
cuisse,1
usines,2
1914,1
occupation,2
femme,5
désigner,2
eglise,2
contrairement,8
geôles,1
mondialisée,1
terres,1
conséquence,4
insertion,1
apparemment,1
acier,1
compréhensible,1
offre,1
délocalisations,2
bandes,2
tiers,3
servira,1
stable,2
commencement,1
mrap,1
savons,1
racket,1
latrèche,1
renaissance,1
suffisant,2
craque,1
dangereux,1
enseignaient,1
tant,6
énergie,1
lucides,3
sacrifices,1
abstention,7
disposant,3
portés,1
menaces,1
entendus,1
malade,1
catastrophiques,2
2002,1
nation,22
campagne,41
biodiversité,1
citoyen,2
sociaux,3
perruque,1
repose,1
reportées,1
pastourelle,1
nationaux,2
places,1
islamistes,1
sera,28
placer,1
régions,21
organisation,10
politiciens,3
vizier,1
mécanismes,1
recherche,3
complémentaire,4
sanitaires,1
horizon,1
affaire,14
spécifiques,1
connait,1
discours,1
engager,2
fréquentables,1
fatras,1
approchent,1
soubassement,1
défilait,1
irak,6
infliger,1
électricité,2
alléluia,1
rapprocher,1
parodie,1
vitrolles,1
talent,1
dédiaboliser,1
mauvaises,2
rupture,1
étapes,1
attirer,1
encouragé,1
mobilise,1
mariage,1
alcide,1
paraissent,1
alençon,1
satisfaisantes,1
famines,1
ethnique,1
demander,3
décadence,2
climatiques,1
trimestre,1
raison,17
services,7
demandez,1
problèmes,12
faits,2
administrations,1
frustré,1
statut,1
aurons,2
nicolas,1
abord,22
licencié,1
avenir,5
technologique,1
clients,1
normandie,1
reçoivent,2
vient,7
terrain,4
durablement,1
mouvement,12
méritait,1
botté,2
gasperi,1
geste,2
constructions,1
greenpeace,1
totalement,3
défis,1
jugée,2
longue,1
beaucoup,23
abysses,1
mettant,1
attirera,1
cherchent,1
pénal,1
sacré,2
faillites,1
menace,2
devienne,2
espérer,3
hussein,2
provocation,1
strictement,1
retraite,3
régler,3
nombre,28
évoquez,1
successeur,1
suggestions,2
villages,1
apparences,1
acquiert,1
auraient,1
action,5
poursuite,1
grèce,1
société,3
5ème,1
parlementaire,3
anciennes,1
4ème,2
époque,3
municipalités,1
obligé,1
douleur,1
marine,5
libérer,5
facilement,1
étudiera,1
dirait,2
ferions,1
premier,8
durant,1
compromissions,2
inquiètent,1
bureaux,1
courir,1
risquaient,1
navette,1
européisme,2
utilise,1
formulation,1
courent,1
incident,2
méditerranée,2
avocat,1
infâme,3
religieuses,1
camouflet,1
visite,1
botte,2
stabilité,1
motivés,1
dégradation,1
positions,3
empêcher,6
francesa,1
experts,1
assemblée,8
adresserais,1
attire,1
mettrais,1
office,1
grosse,2
trahissent,1
sanctionner,3
obéi,1
champions,1
sollicité,1
servilité,1
efforts,1
millions,21
comprends,6
listes,12
mortel,1
