word,raw_frequency
représenté,1
inverse,5
lucre,1
aider,1
aides,2
également,2
liquide,1
députation,1
croissant,1
autorité,4
etats,10
falloir,1
pensées,1
moloch,1
couvert,1
répété,1
républiques,1
serons,3
présidente,1
coûts,3
malheureusement,7
seront,8
rétablisse,1
observerai,1
extérieur,2
avantage,2
claires,3
peuple,20
modo,1
chômeurs,4
voyez,5
mouvements,4
prière,1
garantit,1
actuellement,6
genre,2
disons,2
culturelle,1
fondamentaux,2
apercevoir,1
mènerai,1
dispositif,1
constate,1
phénomènes,2
choisira,1
cantonales,8
cordiales,1
dynamisme,1
destin,3
vendre,1
après,28
bureau,4
affichant,1
asservit,1
puissants,2
conserver,1
découvrent,1
convivial,1
souhaiter,2
shrapnel,1
écrasé,1
regardent,1
énorme,1
possession,1
conforme,2
siècle,5
moyenne,2
bulle,1
liquidé,2
attitude,2
totalitaires,1
pourquoi,2
tapie,5
représente,2
action,2
honte,1
bavardais,1
dinosaure,1
socialiste,6
utilise,1
écho,1
double,2
assemblée,6
chefs,4
idéale,1
heureusement,1
vécue,1
déclaration,1
assimilation,1
morts,1
répondu,1
mesures,1
promesse,1
passée,1
mettent,1
ampleur,1
formules,1
inopérante,1
amérique,1
chevalerie,1
coûté,1
italie,1
passés,2
érosion,1
étonnez,1
mexique,1
graves,1
avons,24
manuel,1
montrer,4
fiscale,1
saisi,1
française,30
commerciale,1
ponts,1
successifs,3
suffisamment,3
rééquilibrage,1
généralement,5
duel,1
justifiera,1
exigerais,1
extravagante,1
lesquelles,1
cinq,6
traité,18
dégager,2
coûteux,1
libres,4
délégués,1
disent,5
verser,1
prenne,1
petit,12
millénaires,1
écrase,2
interrompent,1
allègrement,1
ferai,1
menhir,1
couche,1
astuce,1
connait,1
quelque,30
principes,4
concurrence,5
pensée,8
simples,1
titulaires,2
électoral,3
promoteur,1
corde,1
niveau,3
voyants,1
lequel,4
délinquants,3
critique,1
visées,1
fonctionnaires,2
contraint,4
institutionnelle,3
adresser,1
alibi,1
martiniquais,1
opéra,1
historiques,1
secrètes,1
fillon,3
chômage,8
celui,24
recul,1
individuel,2
tourner,1
esprit,14
obligatoire,3
efficacité,1
formidable,1
europe,47
propositions,4
vivons,2
musiciens,1
vieillesse,1
sympathique,2
pierre,3
désinformation,1
ordinaires,1
