word,raw_frequency
résolu,1
représenté,1
années,5
débat,2
insinuation,1
parmi,5
sollicitent,1
également,5
colère,1
aperçus,1
ardemment,1
persécuter,1
etats,3
tristesse,2
comptant,1
impose,2
lénine,2
révolté,1
écho,1
niveau,1
basées,1
répondu,1
estime,2
aider,1
relation,1
régime,1
points,4
aides,1
etat,10
impôts,1
comptent,1
récusons,1
peuple,16
chômeurs,3
étalage,1
présidents,1
annexer,1
affrontement,1
désinformation,3
1990,3
tranquillité,1
angoisse,1
résoud,1
cette,1
agriculteurs,4
titres,1
faute,3
marseillais,2
eris,3
vérité,7
oeuvrer,1
principe,1
dispositif,1
constate,1
revotait,1
montaient,1
cantonales,2
confirme,1
définition,2
enfin,2
officielle,1
contresigné,1
collèges,1
destin,1
prépare,1
devancé,1
occulte,1
après,10
bureau,4
affairisme,1
choses,1
connaissons,1
conserver,2
nature,1
albanie,1
hommes,7
matamores,1
bougé,1
agissaient,1
iran,1
intérêt,5
mettre,6
attestant,1
objective,1
puissante,2
aller,1
créé,2
dimension,1
siècle,2
caniculaire,1
respecter,1
total,1
attitude,1
totalitaires,1
hussein,1
sorcières,1
tapie,1
représente,1
action,4
honte,2
conflit,3
socialiste,4
ardents,1
saisir,1
second,1
double,1
assemblée,6
revenus,1
chefs,2
archi,1
général,1
secouent,1
élyséen,1
transformer,1
civique,1
morts,1
forte,1
mesures,2
horace,1
financièrement,1
renforcer,1
traiter,1
affaires,2
base,2
quelques,8
fertile,1
insuffisances,2
golfe,3
actuelle,1
entre,13
réclamées,1
parlée,1
graves,3
avons,14
liens,1
étonner,1
salus,1
profonde,2
secrète,1
compromis,1
popularité,1
française,5
sénat,1
orchestre,1
écoles,1
clandestins,1
étalent,1
aussitôt,4
totalitarisme,1
sièges,2
discerne,1
lesquelles,1
patriae,1
cinq,4
fait,1
adressent,2
traité,2
procès,3
ensemencée,1
libres,2
acharnées,1
aviation,1
verser,1
électoral,2
proie,2
calmer,1
petit,2
budget,1
notant,1
allègrement,1
irrésistible,1
depuis,2
pousse,1
inconscient,1
méprisable,1
décrépitude,1
politicienne,1
principes,1
souvent,1
instillent,1
1980,1
médecine,2
rogner,1
lequel,2
mondialistes,1
rédigé,1
sympathie,1
enthousiastes,2
fonctionnaires,1
bancaires,1
rassasie,1
grave,2
péché,1
sournoisement,1
nouvel,1
fastueuses,1
constitue,1
hâtez,2
voudrions,1
saisissant,2
bases,1
effets,1
villes,2
lèvres,2
anodin,1
chômage,1
celui,8
torpeur,1
conviens,1
baissé,1
ignoble,1
précisément,1
auto,1
gratitude,2
natalité,1
profit,2
ornières,1
ouest,1
soviétiques,1
préparées,1
europe,13
affligeant,1
aspiration,1
propositions,1
vivons,1
honneurs,1
proposé,1
modérées,1
parisien,1
bande,3
presse,4
repli,1
laurent,1
xénophobie,1
soutenaient,1
humanité,2
effondrement,1
évidence,3
développement,1
estaing,1
matériel,1
demandes,1
nécessite,1
participent,1
élections,3
assistants,1
dictateur,2
associations,1
cohérence,1
poète,1
existe,2
lobbies,1
responsabilité,4
préférez,1
famille,4
route,1
moitié,1
avez,1
violer,1
législatif,1
élection,5
orientale,1
immédiate,1
microcosme,2
aveu,1
derrière,1
concurrents,2
condamné,1
vertus,1
guère,2
rôle,3
avouer,1
étranger,2
avec,2
ingratitude,1
vertu,1
phantasmatique,1
entretenir,1
manifesté,1
convoque,1
sympathisants,2
répéter,1
consultation,2
dénoncées,1
organiser,1
opération,2
utiliser,3
vaincre,1
diminué,2
lois,1
répondant,1
manifestations,3
engagée,1
ouvertement,1
priorité,1
premiers,2
intention,3
libertés,12
potentats,1
ministre,11
dresser,1
