word,raw_frequency
réservé,7
plaisanterie,1
parmi,14
réellement,10
500000,2
falloir,15
réponds,4
répondu,4
virginité,1
bachar,1
empare,1
référendums,2
illisible,1
décevant,1
fonctionnaires,10
gifle,1
chômeurs,29
sauveurs,1
désinformation,1
renégociation,3
bleu,17
radars,4
fondamentaux,9
déracinement,1
appauvrissent,3
phénomènes,2
crédités,1
ecole,2
micro,3
planète,1
excès,2
destin,10
vendre,17
ostentatoire,3
fuir,1
fuis,1
accords,6
fécondé,1
désespoir,7
critère,2
observez,1
bénéficient,9
oserais,1
accorde,7
intervenus,2
moyenne,23
tapie,2
opinions,5
socialiste,43
précis,8
breloque,1
saisir,1
tapis,3
rient,1
voyageuse,1
puériles,2
fivs,2
copinage,2
ampleur,3
créées,3
chevalerie,3
révolutionnaires,1
italie,8
commerçants,9
aube,1
objection,1
polygames,1
dépends,1
motive,2
tenable,2
commencera,1
repartir,2
absurdités,3
importantes,6
incohérence,2
commerciale,8
amélioration,3
successifs,5
généralement,1
allégements,1
squatte,1
concitoyens,5
téléspectateurs,3
préparé,2
accordé,4
urgemment,2
petit,70
martiaux,2
rénovation,1
circuits,2
voyante,1
pensée,12
conte,4
calcul,7
plier,4
enterrer,2
corde,1
sons,1
lequel,35
incarne,5
1981,1
claires,9
naissait,1
artifice,3
piston,1
battrais,1
élevages,1
culpabiliser,2
plafond,1
recul,5
hébergera,1
tourner,12
ouest,9
soviétiques,1
cherchait,1
booste,1
vivons,8
commissaires,1
lève,3
presse,16
humaniste,3
privatisé,6
murmure,1
copéistes,1
exprès,1
technocrate,2
poète,1
amont,2
violentent,1
delà,34
urne,3
imposerai,1
humaine,11
multiplierons,1
puissiez,1
accordée,4
jumeaux,3
touchera,1
imposition,1
principal,3
humains,3
attaquent,1
infini,1
éloquents,1
ferrari,1
personnalisée,1
manifestations,4
présentée,2
ouvertement,1
masses,1
énarques,1
chablis,1
revienne,1
constatées,1
douteuses,1
dire,402
durement,7
différencié,1
contredisant,1
présenter,8
sorciers,1
nécessaires,3
détaillant,1
fantasme,1
cars,1
commentaire,2
accélérer,1
massivement,7
dévastateurs,3
sérieusement,1
rapproche,1
agira,1
servent,9
bénédiction,1
licenciements,1
gravement,2
ulysse,1
siècles,10
humour,1
marges,5
consommation,9
mince,1
casting,5
aimons,1
jean,28
incontournables,1
dynamisme,3
sentir,2
prépare,1
viendrait,3
confidentiels,1
trouvent,6
sentie,1
compos,1
éduquer,1
prospèrent,2
suffisant,5
reparle,1
bouger,6
portés,2
menaces,7
transport,6
embrasent,1
transmettre,4
portée,3
blessent,1
mettrai,8
débusqué,1
stratégique,7
parcourir,1
