word,raw_frequency
résolu,2
années,3
inverse,1
aloi,1
féroce,1
face,1
mouvements,5
commencé,1
supplémentaire,1
présent,3
soumise,1
perdre,2
survivre,1
etats,1
francs,1
départements,1
impose,1
policier,2
attendre,3
utilisé,1
portrait,2
violations,1
priverait,1
couvert,1
traquer,2
serons,3
soumets,1
idée,1
sympathique,2
suppression,1
seront,5
locaux,1
limite,1
devais,1
garantie,1
extérieur,1
chanson,1
fonctionnaires,5
avisés,1
peuple,16
processus,2
chômeurs,4
voyez,2
efficacité,2
conseillers,1
réserves,1
presse,3
1997,2
1996,1
audience,1
chansons,1
disons,5
terre,1
faute,1
futur,1
confortable,1
noble,2
guenilles,1
oubliez,1
rejoint,1
substituent,1
souhait,1
corriger,1
élimine,1
phénomènes,2
investiture,5
cantonales,1
télévision,1
ignominie,1
enfin,11
metz,4
lancent,1
destin,1
prépare,1
après,14
déplorable,1
argument,2
prendrons,1
commensal,1
policiers,3
conserver,1
nature,1
rassemblé,1
direct,2
hommes,13
exécutant,1
aguitton,1
souhaiter,1
plein,1
millionième,1
écrasé,1
rétablisse,1
mettre,5
couleur,1
candidat,11
délibérément,1
faits,2
dimittis,1
peau,1
siècle,2
bords,1
moyenne,1
dispose,1
respecter,1
bornez,1
elles,1
hussein,1
communes,1
exclamation,1
représente,4
saisie,1
délictogènes,1
maçonnerie,1
socialiste,5
arène,1
télégrammes,1
second,1
irrémédiable,1
assemblée,7
entendre,5
chefs,1
saisit,1
mienne,1
diffuser,1
général,4
claires,1
voynet,1
législatives,1
répondu,2
remplacée,1
deal,1
copains,1
langue,2
capitaine,1
publicité,1
initiative,4
fille,4
écrits,1
vitrolles,3
parmi,1
passés,1
appliquent,1
achat,1
merci,1
trou,2
points,3
sortie,1
avons,35
montrer,1
étonner,1
battus,1
arrestations,1
européens,4
compromis,1
importantes,1
française,8
sénat,1
position,1
amélioration,1
vingt,2
partisans,1
préalablement,1
condamnons,1
alarmiste,1
briser,1
constaté,1
commission,10
fais,3
constituée,1
peulvast,2
remplace,2
milité,1
traité,2
ébahi,1
procès,6
électorat,1
venu,3
disent,5
abominable,1
verser,1
électoral,1
insinué,1
petit,12
budget,1
faim,1
ferai,3
attendiez,1
justifiaient,1
suggérer,1
exemple,6
vème,3
commençait,1
espérer,1
quelque,13
principes,2
souvent,4
espoirs,1
fusil,1
motivations,1
brillant,2
hypocrisie,2
signé,1
persiste,1
européennes,4
niveau,2
disparition,2
lequel,5
délinquants,1
condamne,1
arrive,4
diminue,1
staline,1
délivrées,1
garde,2
posée,1
solitaire,1
adresses,1
affective,2
institut,1
trainé,1
constitue,2
bérézina,1
sceaux,1
choc,1
signature,1
historiques,1
jamet,1
villes,1
verdun,1
disparu,2
chômage,4
celui,11
tranquillité,3
officielles,1
ignoble,1
conviennent,1
incapable,1
piège,1
rend,3
terrorisme,4
présidents,2
quelles,1
négocie,1
multiples,1
actualité,1
justifier,1
réparti,1
statistiques,2
soirée,1
européen,1
caducité,1
bande,3
conséquences,1
actuel,1
explosé,1
humanité,1
françois,2
attaqué,2
restait,1
estaing,1
retenu,1
révéler,1
décadence,2
indue,1
actuellement,5
vraiment,1
distinction,1
scandaleuse,2
associations,1
ségolène,1
existe,8
facilement,1
retour,3
route,3
excuser,1
avez,10
têtes,1
tracée,1
élection,6
base,2
porté,1
pose,1
bendit,2
derrière,5
modèle,1
condamné,2
comète,1
scolarisés,1
notion,3
ouvrières,1
signe,1
étranger,1
essayer,2
financement,1
condamnation,1
inviter,1
démarche,3
mêmes,7
invitez,3
directeur,1
opération,2
espace,1
arrivé,2
réunir,1
constaterez,1
soutenu,2
marie,6
engagée,1
hiérarchie,4
vérité,3
marin,1
intention,2
libertés,4
interdit,2
ministre,9
aberrante,1
charitables,1
pieds,1
responsables,3
redis,1
jurisprudence,1
personnellement,1
pourriez,1
entendais,1
avaient,3
lire,1
apparait,1
agresser,1
évasif,1
sommes,19
dois,5
auront,4
dire,52
camarade,1
mien,1
cantonal,1
appuyées,1
importante,2
habituellement,1
conquises,1
nécessaires,1
laetitia,1
sécurité,4
constate,1
fantasme,1
attaque,1
établi,2
politiciennes,1
résolutions,1
vous,8
audimat,1
maladie,2
responsabilités,8
tentés,1
élan,2
serai,4
flamme,1
couillons,1
dors,1
vilipendés,1
resterait,1
socialo,1
oublier,1
agira,1
servent,1
fréjus,2
proposerais,1
pourtant,2
allemagne,1
réduction,1
canifs,1
inscrit,1
élite,1
décembre,1
arrivés,1
place,11
essaye,1
partir,1
partis,15
formation,2
ouverte,2
accepté,1
empereur,1
comptes,1
compter,1
envoie,3
durbec,1
appeler,1
partie,7
subversion,1
humour,2
majorité,9
demanderaient,1
arriverait,2
évité,1
marignane,1
guerre,4
apprendre,1
grossièreté,1
neuf,4
passe,2
négocierons,1
voix,11
actuelle,1
situe,1
consacrer,1
avocats,1
vois,7
voit,3
tiens,2
empêchement,1
étudié,1
grande,9
eues,1
parlé,6
plus,52
1974,1
bandes,1
républicain,1
immédiatement,1
patriotiques,1
élections,14
égorgent,1
trouvent,1
caresser,1
proposées,1
grands,5
existent,1
euromondialiste,1
amitié,1
débats,2
racket,1
hostiles,1
patriarche,2
suffisant,2
moyen,1
loyauté,1
couverture,1
inscrits,1
visage,2
heure,7
tant,7
combats,1
subir,2
éliminer,1
compte,5
léottard,1
lassés,1
alternance,1
circonstances,5
aggraver,1
voulez,5
ripou,2
faille,1
affection,2
certainement,2
failli,2
campagne,16
stupide,3
citoyen,2
placé,1
manifestation,1
blocus,1
adjointe,1
syndicalistes,1
raciste,1
diabolisés,1
régions,7
suicider,1
européenne,4
politiciens,5
mécanismes,2
elle,5
tronc,1
accepte,4
lieu,2
quatre,6
affaire,6
échec,1
comploteurs,1
condamnations,1
bronchite,1
euromondialistes,1
présomption,2
discours,1
suicidaire,2
concours,1
etat,8
xxème,1
affirme,4
trait,1
puisque,12
république,16
corps,1
électricité,1
accroche,1
peine,2
rapprocher,1
départemental,2
reconduites,1
parle,7
professeur,1
côtés,1
fameux,1
voulu,3
banlieues,8
étapes,1
assimilables,1
console,1
hauteur,2
reconnaitre,2
espèces,1
offensive,1
caractère,2
desquels,1
annonceurs,1
successivement,1
affaiblir,1
servir,1
responsabilité,4
attention,2
raison,4
demandez,1
problèmes,5
orient,3
attentat,1
contient,1
train,4
type,1
kalachnikov,1
viennent,6
pouvez,1
cassius,1
aurons,2
regroupé,1
fini,1
abord,17
conseils,5
avenir,3
indochine,1
intervenus,4
viens,2
détenues,1
gestion,3
aphorismes,1
préfet,6
bloqué,1
reçoivent,1
vient,4
conduisaient,1
financé,2
mouvement,26
adoptif,1
méritait,1
dessus,2
chercher,2
ésotérique,1
constater,3
mémoire,1
habitants,1
averti,1
longue,1
maxima,1
beaucoup,20
reçu,1
secours,1
gueule,2
regarde,1
donneur,1
excuse,1
invitant,1
théâtre,1
éhonté,1
pourquoi,3
maréchal,1
présente,2
énerve,1
personnalités,1
strictement,2
dale,1
appelés,1
sanglantes,1
nombre,9
tazieff,1
entend,4
proverbe,1
retraits,1
attachement,1
soutien,2
respectez,1
présents,1
poursuite,1
société,2
accompagner,1
parlementaire,2
brutus,3
consignes,1
casquer,1
supposerait,1
égalité,1
vente,2
obtenir,3
elysée,1
probablement,2
gouverner,2
chargé,1
voulais,2
rester,1
recrutez,1
dirais,6
tribunal,2
injurié,1
franc,1
premier,14
masqués,1
compromissions,1
lemarc,1
prends,3
courir,1
insane,1
ordre,11
organisme,1
rompue,1
consultation,1
fausse,1
juin,2
suis,52
congrès,11
groupe,4
ours,1
raisons,5
déjà,9
antipathie,1
véritable,2
était,37
extraordinaire,5
dure,2
étais,4
élaboré,1
conférences,1
établissent,1
message,1
antilles,1
destruction,2
outrages,1
fesser,1
circulation,1
exagérée,1
admettez,1
peux,6
menacé,1
vote,3
mandat,1
prochaines,3
félicite,1
peur,3
erreur,1
moment,13
gaïa,4
recueillir,1
celle,5
comprends,4
hypothèse,4
tenir,2
algérie,3
tiennent,1
tolère,1
hein,5
occasion,6
présenté,1
mesure,5
habituel,1
continué,1
pratiquer,1
éléments,2
troubles,2
devoir,6
tombaient,1
gens,37
sérieux,3
motivé,1
automobiliste,1
huitièmes,1
tendant,1
progressivement,1
contre,24
hambourg,1
fusion,1
montré,2
privés,1
martinique,1
fassent,3
organisations,1
vague,1
venir,8
privée,1
formait,1
colt,2
critiques,1
forme,1
mesures,5
adhérents,2
quarantaine,1
suivre,1
fusse,1
insultaient,1
régionale,1
choses,9
commandos,1
signatures,3
cheval,1
laissera,2
dérisoire,5
parrain,1
adage,1
réélu,2
chirac,5
municipalité,1
originaires,1
administratifs,4
alternatives,1
laisse,4
chiffres,2
manifestants,1
fractionniste,1
souhaiterais,1
connaisseur,1
pratiquiez,1
appel,6
minutes,1
pourrait,3
considérant,1
grotesque,1
manifester,3
envoyer,1
manœuvres,1
aillent,1
régionaux,3
haroun,1
poussé,1
affaires,5
gourmande,1
sida,1
date,1
projet,3
bruxelles,1
recevrais,1
mode,1
aphorisme,1
foyer,1
football,1
machine,1
chante,1
diront,1
considérations,1
diminuant,1
seraient,4
prend,4
sueur,1
faillite,1
mineur,1
appuyé,1
syndicalisme,1
choix,1
fonctionnaire,1
communication,1
discipline,6
occuper,3
plusieurs,3
innocent,1
mépris,1
savez,11
holeindre,1
cour,2
coup,7
dimension,1
insécurité,3
écart,1
histoires,1
anarchiste,1
tiberi,1
outre,1
cela,3
somme,1
fonctionnement,2
intacte,1
rétractation,1
couper,2
matin,1
populations,1
exercées,1
attaqués,1
noël,1
table,1
dispositions,2
jeter,2
citer,1
crié,1
racistes,1
hauts,4
fayard,1
maintenues,1
stratégie,1
reconnu,1
laissé,2
criminogènes,1
conseil,13
prendrai,4
concertation,1
baguette,1
connivences,1
debout,1
dignité,1
diversion,1
serviront,1
convoqueront,1
souci,1
français,20
espèce,6
intéressés,1
branche,1
économique,3
besoin,1
volonté,5
certains,1
croire,2
calme,4
influence,1
gauche,16
référés,1
chance,2
certaine,4
dont,20
pardon,1
puisse,4
menaçaient,1
moralité,2
bois,2
chiraquien,1
chauffés,1
quinze,2
olivier,1
auguste,1
justice,11
expliquer,3
conquête,1
front,88
verts,1
cohn,2
éprouve,1
aujourd,12
saddam,1
disposition,2
avoué,1
scandaleux,3
entrée,1
complètement,1
ensuite,2
permettre,4
sauf,3
bancs,1
faiblesse,2
court,1
légal,1
petites,3
collectivement,1
ennuis,1
aviez,2
vers,4
inexact,1
hiérarchisé,1
généralement,4
dossier,1
monde,20
cesse,1
recevra,1
sanctionnés,1
publié,1
citoyens,8
venais,1
puissent,1
formidable,2
congressistes,1
porte,3
abstentions,1
massive,2
appartement,1
exécution,1
chômeur,1
violation,1
initiateur,1
solutions,3
disparaitre,3
aime,2
séjour,1
président,30
automatiquement,1
acceptée,1
encadrés,1
auditeurs,2
battue,1
bataille,6
ferons,1
prennent,2
suffrage,2
désistement,2
retenus,1
service,1
vérités,1
marne,2
alliance,1
triompher,1
mènerais,1
faux,1
jacques,3
centaine,1
meilleure,1
menée,2
impôts,2
fondement,1
députation,1
maritime,1
acheter,2
criminelle,2
prétendent,2
effort,1
rapidement,1
cette,7
apercevoir,2
maires,2
vauzelle,1
connaissons,1
gollnisch,6
écoles,2
brave,1
libé,1
europe,6
egypte,1
avis,5
américain,2
couvre,1
volé,1
indigné,1
ramolino,1
tenez,3
diriger,2
confesse,2
exigerait,2
insupportable,1
réintroduite,1
biaisé,1
antennes,1
paca,2
temps,23
rentrer,1
médiatique,2
téléspectateurs,2
monter,1
1988,1
avant,1
élire,3
parti,14
médiatiques,1
juge,2
mégret,39
conscient,1
gaulle,1
famille,4
unique,1
éradiqué,1
public,4
éternels,1
visite,1
simplement,4
discuter,1
evénement,1
préférence,3
convention,1
mois,11
révélée,1
conjurés,1
principales,1
frappé,1
puissantes,1
ambigüe,1
trouble,1
crime,2
parait,9
stupidité,1
déclarés,2
jean,6
belle,1
lettre,1
bonne,3
avait,24
éventuel,1
article,1
2000,2
agit,7
remplie,2
avais,7
prétoire,1
publics,1
complicités,2
répondre,5
prouve,4
structure,1
officier,4
réitérait,1
invitations,1
quiconque,1
nervis,1
battre,2
profession,1
indulgent,1
payant,1
clients,1
agrandissement,1
serez,1
hier,3
annoncerons,1
civiles,1
auraient,3
maastricht,4
empêcher,1
municipalités,3
fidélité,1
approuvé,1
connaissance,1
thème,1
pensé,2
rectifiera,1
légalité,2
resterais,1
électeurs,9
difficile,2
petite,2
accord,11
payent,1
imparable,1
déboulonner,1
honnête,1
émissions,2
renchérit,1
allemands,1
tenter,3
complice,1
posé,1
caisse,3
groupuscule,1
prise,2
pourrais,1
furieux,1
expriment,1
seuls,1
mise,3
milliard,1
questions,1
diagnostic,2
selon,3
condamnée,1
quitté,3
papas,1
papiers,1
troie,1
royal,1
entrer,2
représentent,2
authentiquement,1
césar,1
région,5
trafic,1
circulé,1
condamnés,4
préféré,1
reste,3
ferait,3
trois,15
changer,13
scandalisé,1
politicienne,1
candidats,10
xxième,1
bipartisme,1
agressé,1
bloquer,1
mieux,4
matérielle,1
maître,2
tour,7
tous,1
candidate,1
voudrais,7
impossibles,1
tout,8
réquisitoire,1
emporter,1
parlons,1
secrétariat,1
ultime,1
insulté,3
armé,1
courbevoie,3
étrangers,3
reconnais,1
appelle,9
injustice,5
rappelé,2
laquelle,3
quarts,2
peut,2
subissons,1
bien,85
devait,1
cadres,2
argent,2
commencer,2
foudroyante,1
nouvelle,2
déjeunais,1
secondes,1
prébendes,1
faisais,1
imprimés,1
permanence,3
durée,1
quelqu,15
propre,6
serait,9
hélas,1
montrant,1
chef,7
nucléaires,2
rate,1
strates,1
informé,1
pensons,4
interviendra,1
cher,1
absolument,2
échange,1
tombe,1
représentation,3
chez,5
gendarme,2
neufs,2
jamais,31
secrétaire,4
étonnera,1
mené,1
département,1
vocation,2
bureaucratie,1
gallou,2
isabella,1
prétendument,2
injurie,1
angoisse,1
antenne,1
travaillent,1
résisté,1
paradoxal,1
faudra,3
efficace,5
populo,1
chapelets,1
ensemble,1
carrière,1
dose,1
attendez,5
strasbourg,2
millions,11
risques,5
billets,1
laisser,2
opposant,1
procédé,2
pendant,11
financier,2
agitation,6
pensent,3
absolue,2
arvor,1
naturel,1
menacée,1
vache,2
pied,3
créée,1
semblant,1
attaques,3
ceci,2
sinon,1
amusant,1
serments,1
joffre,1
posez,1
autant,1
mécanicien,1
arme,4
croyez,5
léotard,9
chose,11
poser,2
investigation,1
culture,3
débâcle,1
raconter,2
année,3
diminuer,2
tirez,1
israël,1
couchée,1
allons,3
racontent,2
stéphane,1
coïncidence,1
conditions,6
engagés,1
remarquable,1
importants,2
pour,4
fédérale,1
viole,1
roger,1
travers,1
admettre,2
propos,1
hypothèque,1
prix,1
ayons,1
statuts,6
drogues,1
