word,raw_frequency
représenté,1
inverse,9
réellement,4
nécessitent,1
croissant,2
défavorisées,1
arret,1
falloir,2
nianiania,1
conseil,6
réponds,1
répondu,1
serons,6
coûts,1
malheureusement,1
annoncerai,1
concitoyens,4
confondue,1
équilibrée,1
extérieur,1
renfort,1
claires,4
indifférente,1
immergé,1
voyez,40
mouvements,7
presse,11
renégociation,1
actuellement,5
agriculteurs,2
titres,4
bleu,3
confortable,3
fondamentaux,4
cantonales,1
ecole,6
micro,1
usiez,1
destin,6
vendre,3
après,23
clubs,2
aphatie,7
accords,2
représenter,1
policiers,1
conserver,1
désespoir,4
malhonnêtes,1
blablate,1
accorde,2
intervenus,1
siècle,5
moyenne,1
tapie,4
représente,5
saisie,1
casser,3
vend,1
socialiste,28
précis,1
tapis,1
interventions,2
chefs,1
robert,1
ampleur,1
canapé,1
rentrait,1
révolutionnaires,1
italie,4
actuelle,1
assigné,2
particuliers,1
clandestine,3
ponte,3
repartir,1
importantes,2
incohérence,3
amélioration,2
successifs,2
décodent,1
généralement,1
nationalité,11
pitoyables,2
cinq,2
seront,12
téléspectateurs,3
locale,2
disent,16
merah,1
éventuel,1
petit,12
ferai,7
identité,9
quelque,25
voyante,1
pensée,5
plier,3
saisissent,1
incarna,1
excuse,1
lequel,12
estrosi,1
ententes,1
adjectifs,1
artifice,3
fillon,7
catégoriels,1
chômeurs,3
individuel,1
tourner,1
ouest,1
humanisme,1
différencie,1
vivons,5
corrèze,1
soirée,1
maurice,1
lève,1
firent,2
bande,2
structuration,1
garantir,1
enregistrées,1
baby,1
technocrate,1
secourisme,1
approchait,1
instrument,1
chargés,1
accordés,5
quidam,1
jetait,1
essayez,1
principal,1
humains,6
cérémonies,1
plantez,2
opération,4
inquiétudes,1
fixer,1
défait,5
maîtriser,3
vecteur,1
impérieuse,1
tendus,1
vénération,1
discuter,1
piscines,1
valorisation,1
axes,1
pourriez,1
changée,3
lire,3
télévision,3
dire,182
euro,22
compagnies,1
durement,1
idéologiques,4
présenter,3
paieront,1
nécessaires,1
aimé,1
significative,1
graverai,1
débuter,1
commentaire,1
productions,2
cicatrices,1
traditionnelle,2
servent,1
blessés,1
catégorie,1
gravement,1
illégalement,1
ventre,1
bayrou,2
appeler,2
siècles,5
traditions,1
taxe,2
affectifs,1
marges,1
consommation,1
modérés,2
alliez,1
occupation,2
femme,1
fichu,1
allier,2
contrairement,4
guaino,1
casting,2
consacrer,1
conséquence,9
belle,6
sentir,1
parlé,3
délocalisations,4
bandes,2
tiers,1
trouvent,1
croit,1
oppose,2
chacals,2
agis,1
tony,1
heure,6
énergie,5
rends,1
sacrifices,3
menaces,2
circonstances,2
transport,1
certainement,3
portée,2
mettrai,6
stratégique,1
division,7
régions,1
regard,2
politiciens,1
chartre,1
rapports,4
horizon,2
sarkozyste,1
serviles,2
intervenons,3
pluie,2
présomption,4
suicidaire,1
régime,3
inédites,1
régule,1
créer,10
bulgarie,5
parle,18
volant,1
converti,1
mauvaises,2
visait,1
démonstratif,1
irlande,1
inouï,6
relations,5
souffre,1
mariage,15
fortunés,1
ténèbres,3
