word,raw_frequency
inverse,1
devrez,1
aillent,1
supplémentaire,1
france,19
attendre,1
répondu,1
bande,1
voulues,1
augmentation,1
analyser,1
notant,1
mains,1
pire,1
lundi,1
peuple,7
voyez,3
1993,1
européen,1
désinformation,1
borgne,1
1997,1
actuellement,2
rendre,1
cette,2
vivants,1
hostiles,1
toujours,2
disait,1
premiers,1
énarques,1
puisqu,3
aveugle,1
cantonales,1
enfin,1
corrompu,1
manqué,1
victime,2
commet,2
après,3
bureau,2
résoudre,1
souhaité,2
gouvernement,1
lancé,1
hommes,1
abasourdis,1
opinion,2
scène,1
population,2
résultat,4
candidat,1
action,1
marées,1
souverain,1
conviction,1
courtois,1
double,1
assemblée,1
celle,2
général,1
perdu,1
transformer,1
ouvrez,1
fréquentable,1
recevront,1
existence,1
choque,1
semaines,2
relative,1
clownesque,1
entre,1
campagnes,1
avons,4
démocrates,1
profonde,1
économie,2
française,5
absents,1
vingt,1
sièges,1
matière,1
soient,1
lesquelles,1
fais,1
premièrement,1
cinq,1
parti,2
sortante,1
consigne,1
revenu,1
alain,1
festival,1
exprimé,1
histoire,1
quelque,3
défendre,1
fusil,1
seing,2
informé,1
progrès,1
diabolisation,1
exprimés,3
habitude,3
déroulée,1
bout,1
strasbourg,1
paraissait,1
convenus,1
trompeuses,1
constitue,1
kabila,1
hypocrisies,1
1998,1
engagement,1
retirer,1
maintiendront,1
égard,3
plutôt,2
maintenir,1
salut,1
pauvres,1
prisonnier,1
ajouter,1
madame,1
mort,1
fruits,1
lourdement,1
soirée,1
derrière,2
conséquences,2
rectifier,1
alcool,2
autres,4
interdise,1
élections,3
supérieur,1
renforce,1
demande,2
existe,1
précédent,1
avez,1
espérais,1
dissolution,2
stratégie,1
forcément,1
joué,2
commenté,1
poussé,1
terme,1
essayez,1
étranger,1
avec,1
injustices,1
entretenir,1
seines,1
verrez,1
culture,1
sais,1
utiliser,1
arrivé,2
manifestations,1
attaché,1
catholique,3
marin,1
libertés,1
mauvais,1
rien,1
quelques,1
dircab,1
déportation,1
confiance,1
utiles,1
échecs,2
personnellement,2
elle,1
juger,1
sommes,1
dois,1
perfidie,1
dire,6
capacité,1
toutes,3
trésor,1
inscrits,1
tenu,1
exigence,1
vous,2
algériens,1
illustrent,1
présence,1
article,2
musulmans,1
mitterrand,1
mille,1
prérogatives,1
vrais,1
normalement,1
père,1
pourtant,2
bénédiction,1
arrivés,1
partir,2
partis,2
très,1
vraie,1
tête,1
tableaux,1
partie,2
crime,2
sévère,3
répondrai,2
consommation,1
guerre,4
merci,1
dits,2
passe,1
voix,3
révolver,1
finalement,1
dette,1
patriote,2
minium,1
conséquence,1
grande,1
sorte,1
républicaine,1
plus,8
occurrence,2
républicain,1
expérience,1
avait,3
grands,1
journaliste,1
débats,1
déterminée,2
fédérations,1
interdit,1
compte,5
ministre,3
voulez,1
impuissant,1
campagne,9
citoyen,1
mendès,1
interview,1
sera,2
régions,2
ferons,1
européenne,1
immigration,3
territoire,1
souffle,1
lieu,1
passé,1
quatre,1
dise,1
escroquerie,1
sauront,1
projeter,1
débat,2
doute,1
promesses,2
séguin,1
puisque,2
république,5
massif,1
future,1
peine,2
light,3
régional,1
ordres,1
venu,1
détail,1
obligé,1
mettre,1
européistes,1
mondialistes,1
compté,1
intérêt,1
battait,1
repli,1
demander,1
décadence,1
juge,1
responsabilité,1
scrutins,1
rendus,1
problèmes,1
sociale,2
régionalisme,1
posée,3
tirais,1
abord,3
mais,5
reçoivent,1
commune,1
maastricht,2
mouvement,1
souveraineté,1
démontré,2
pain,1
jugée,1
cohésion,1
partagent,1
crois,2
