word,raw_frequency
années,1
connaissez,2
objectives,1
mouvements,2
admet,1
supplémentaire,1
présent,1
perdre,2
inverse,3
falloir,1
attendre,1
appui,1
serons,1
pachtoune,1
relation,1
seront,7
locaux,1
limite,1
garantie,1
autant,1
fonctionnaires,3
signature,2
pouvons,1
conseillers,1
presse,2
1990,1
actuellement,1
stratégie,3
disons,1
pouvant,1
vérité,2
fondamentaux,1
constate,1
phénomènes,2
enfin,5
corrompt,1
immédiatement,1
après,6
clubs,1
hommes,7
véhémence,1
écrasé,1
mettre,4
candidat,6
faits,1
borner,1
attitude,1
pourquoi,1
implanté,1
monté,2
comparaison,1
socialiste,5
repousser,1
soigne,1
constitutionnelle,1
tragique,1
général,4
limité,1
civique,2
doigt,1
mesures,3
langue,6
traiter,1
midi,1
affaires,4
vitrolles,3
passés,1
immigrés,2
graves,1
avons,13
saint,1
inhumaine,1
étonner,1
européens,1
croire,2
importantes,1
française,4
violées,1
amélioration,1
clandestins,4
cinq,1
stratégies,1
malhonnête,1
traité,1
concitoyens,1
parti,6
matignon,2
accordé,1
prenne,1
générale,2
petit,4
tempête,2
ferai,1
couche,1
équivoque,1
relève,1
différentes,4
quelque,10
principes,2
lourds,1
pensée,1
plier,1
européennes,1
essentielle,2
éducation,2
lequel,1
souhaiter,2
critique,1
comptent,1
arvor,1
dirai,1
orientations,1
constitue,1
médiatique,1
peuple,5
engagement,1
villes,1
acte,1
précisément,1
tricolore,1
esprit,2
obligatoire,1
kahn,3
formidable,1
europe,1
actualité,1
impopulaire,1
strauss,3
caractère,2
bande,1
conséquences,1
commande,1
ordinaires,1
médiatiques,1
compassionnels,1
suggestion,1
prononcé,1
prendrait,1
rapproché,1
surveiller,1
mauvais,1
avez,2
réorganiser,1
suffit,1
élection,4
humaine,1
suffisantes,1
pose,3
contradiction,2
derrière,1
modèle,1
jumeaux,1
régression,1
demandez,2
rôle,2
signe,1
essayer,4
inviter,1
démarche,1
organiser,1
réagissez,1
utiliser,1
espace,2
vaincre,1
lois,5
maîtriser,2
marie,4
pèse,1
côtes,1
libertés,3
réflexions,1
quelques,6
préalable,1
responsables,6
priori,1
personnellement,1
impliquent,1
intervenir,1
dois,2
certitude,1
viennent,2
maastricht,1
vivant,1
dira,1
présenter,1
oublié,2
vous,7
défenseurs,1
responsabilités,1
élan,1
flamme,1
objectivement,2
aucune,2
classe,8
pouvait,1
jalons,1
incapacité,1
place,6
apparaissent,1
partir,3
partis,1
félicitons,1
partie,3
disparaissais,1
exceptions,1
guerre,6
turpitudes,1
bandoulière,1
occupation,1
passe,3
voix,11
douter,1
retrouvons,1
chassé,1
patriote,1
tempérament,1
voit,3
grande,5
choquer,1
parlé,3
plus,32
tiers,1
insultés,1
élections,3
expérience,1
avait,11
caresser,1
grands,2
seconde,1
savons,1
comporte,1
loyauté,1
terrain,1
désagréable,1
tant,9
systèmes,1
abstention,1
compte,6
talents,1
circonstances,1
voulez,12
frustre,1
marine,2
campagne,4
2003,1
apparaitre,1
constitutifs,1
placé,1
manifestation,3
nationaux,1
sera,7
société,1
participé,1
charles,3
organisation,1
miens,1
interne,1
sanitaires,1
passé,2
quatre,3
affaire,1
discours,2
certes,3
courtoisement,1
trait,1
puisque,6
république,6
parle,4
voulu,1
souffre,1
aiment,1
rattraper,1
hauteur,1
jeux,1
classiques,1
religieuse,2
follement,1
chrétiens,1
décadence,2
convaincus,1
appuyée,1
raison,6
forts,1
éteindre,1
problèmes,4
attentat,1
armes,2
possession,1
auront,1
pouvez,2
aurons,1
inopérant,1
abord,5
conseils,3
intéressants,1
gestion,2
vient,1
vision,3
généreux,2
définition,1
chercher,1
démontré,2
référendum,1
jugée,1
fameux,1
crois,24
beaucoup,17
conteste,1
regarde,1
sollicite,1
menace,1
voté,1
révélateur,1
endroits,1
analyse,1
personnalités,2
strictement,3
nombre,6
gens,10
attachement,1
bercé,1
prenant,1
solutions,1
parlementaire,1
convictions,2
richelieu,1
égalité,1
amodiation,1
municipale,1
voulais,2
rester,1
dirais,2
dirait,1
moyens,5
recruter,1
engage,1
passage,2
formulation,1
avocat,1
suis,25
congrès,3
raisons,2
déjà,6
religieuses,1
véritable,3
était,23
extraordinaire,2
tendance,1
étais,5
continuerai,1
gaulle,4
empêcher,2
péril,2
peux,2
immodéré,1
reprises,2
vote,1
regardé,1
peur,1
moment,5
continue,2
comprends,2
hypothèse,1
listes,1
secrétaire,1
analysé,1
mesure,2
combattons,2
éléments,2
troubler,1
bretagne,1
progressivement,2
contre,10
progressive,1
encore,1
privés,1
fassent,1
organisations,1
engagé,1
venir,1
combat,2
anarchique,1
détourner,1
agressions,1
critiques,1
écarté,1
heureux,1
secteurs,1
voter,1
raisonnement,1
chirac,3
exprimer,2
particulières,1
école,2
compassionnel,1
appel,3
minutes,1
préparer,1
cachés,1
pénitentiaire,2
nobles,1
libéral,1
projet,1
époque,2
bruxelles,1
défauts,1
interrogée,1
personnalité,2
fondamentale,1
seraient,2
prend,3
restera,1
1500,1
choix,2
blesser,1
durcissement,1
restez,1
occuper,2
plusieurs,2
savez,4
félonie,1
percevoir,2
calculé,1
coup,1
sortent,2
sang,1
bessier,1
cela,2
somme,2
précision,1
entendu,1
attacher,1
entends,1
doivent,3
continuera,2
dispositions,1
remplissent,1
centre,2
montrer,4
laissé,3
froid,1
court,1
autocritique,1
notamment,4
haute,1
dignité,1
voire,2
roue,1
insulter,2
français,20
espèce,4
solidaires,1
besoin,1
références,1
certains,5
amateur,1
premier,2
gauche,2
paix,1
durant,3
dont,5
suisse,1
poil,1
milliers,1
huit,1
chiens,2
justice,3
front,13
nourrir,1
imam,2
aujourd,10
positive,1
scandaleux,1
entrée,1
calme,3
dominique,1
permettre,3
faiblesse,1
ordinaire,2
visiter,1
ouvre,1
triomphant,1
objective,1
citoyens,2
rencontre,1
libre,1
porte,2
massive,1
violation,1
moque,2
émotions,1
disparaitre,2
exceptionnel,1
président,4
absolument,5
considéré,3
osent,1
annoncé,1
trinité,1
compassionnelles,1
marge,1
service,2
cérémonie,1
beau,1
jacques,1
familiale,1
meilleure,1
heureusement,1
actuel,2
immigrants,2
désaccord,1
estime,1
reste,1
parcouru,1
genre,2
maires,4
gollnisch,3
correspond,1
cherche,1
américain,1
ruisseaux,1
aide,3
meilleur,1
cessé,1
véritables,1
temps,3
stratège,1
terrorisme,7
libres,1
obnubilés,1
mégret,3
conscient,1
famille,2
tacle,1
urgence,1
simplement,2
discuter,1
mois,5
dangereuses,1
crime,2
probablement,2
jean,4
belle,1
bonne,2
respectueux,1
2005,1
sujets,4
agit,1
avais,5
connais,1
dangers,1
lieu,1
connait,1
intérieur,2
imposer,1
sein,1
mourir,1
clients,1
pourra,2
lien,1
positions,2
édiles,1
frais,1
pensaient,1
obtenir,1
éclaté,1
ordre,2
légalité,1
orange,1
électeurs,4
petite,2
accord,2
empêché,1
crédibles,1
honnête,1
différent,1
aspect,1
révélé,1
parallèle,1
complice,1
pourrait,2
massives,1
prise,1
pourrais,1
américains,1
allemande,1
urnes,1
jeanne,1
jeter,2
amitié,1
irrespect,1
selon,1
quitté,1
expliquer,2
rendent,2
directement,2
horrifiée,1
percer,1
essayant,2
trois,1
presque,1
candidats,3
face,4
autriche,1
guêpier,1
mieux,4
souvent,4
tour,1
candidate,1
voudrais,1
émissions,2
infertilité,1
parachuté,1
priver,1
bombardiers,1
euphémistes,1
étés,1
appelle,1
formulations,1
systématiquement,3
peut,1
constitutionnelles,1
bien,45
devait,2
argent,1
polémique,4
nécessaire,1
représentatif,1
adhérents,1
permanence,1
montre,1
propre,1
importants,1
fédérale,1
robinet,1
affiches,1
rétrograde,1
pensons,1
extravagant,1
ainsi,1
impuissance,1
échange,1
chez,7
présidentielle,5
parents,2
jamais,6
cinquante,1
camarades,1
