word,raw_frequency
représenté,5
énormément,3
inverse,7
parmi,6
dépassera,1
inculque,1
réellement,2
prou,1
recueillies,1
soumise,7
intégrante,1
joaquin,1
réponds,3
répété,1
répondu,3
absentéisme,1
prof,1
serons,4
couvrant,1
coûts,4
référendums,1
chercheur,1
seront,24
sego,1
confondue,1
équilibrée,1
garantie,2
extérieur,7
fonctionnaires,28
angélus,1
gagneront,1
signature,1
chômeurs,10
tourner,5
presse,9
employeurs,2
externes,1
compensant,1
titres,3
avouer,1
fumeuse,1
bleu,2
confortable,1
réponde,1
culturelle,3
fondamentaux,6
dispositif,4
phénomènes,2
abattoir,1
ecole,2
ignominie,1
émotion,1
indissociable,1
dynamisme,1
destin,14
vendre,3
après,59
rayé,1
accords,3
représenter,4
policiers,8
esclavage,2
bocsa,1
préoccupations,2
critère,3
marchais,1
cycliste,2
réactionnaires,1
écrasé,2
possession,1
novatrices,1
peau,2
siècle,19
moyenne,14
visiter,1
noirs,5
représente,8
croates,1
casser,4
opinions,2
socialiste,15
gave,1
précis,1
tapis,1
marchait,1
libérant,2
chefs,2
pesanteurs,1
répartition,16
entamer,1
traduite,1
ignorées,1
popularités,1
grandir,1
pédagogiques,2
ampleur,3
crétins,1
pressé,2
chevalerie,1
révolutionnaires,2
italie,5
golfe,1
commerçants,5
respectées,1
mexique,1
faciles,1
clandestine,6
fiscale,6
chasse,1
importantes,4
incohérence,2
commerciale,5
amélioration,1
successifs,6
rééquilibrage,1
généralement,6
substitueront,1
néerlandaises,1
incompressibles,1
bateau,2
ségozy,2
épines,1
paiera,2
pitoyables,2
cotisant,1
cinq,10
adressent,1
star,1
concitoyens,6
édifice,2
délégués,1
disent,12
vent,2
éventuel,1
rétablissant,3
petit,24
exploitation,1
jacobin,1
exclusivement,2
ferai,5
rénovation,1
permettant,2
1985,1
passive,1
souveraine,3
quelque,24
concurrence,11
pensée,8
américaines,6
calcul,4
plier,1
enterrer,1
offrons,1
1980,1
excuse,1
lequel,17
incarne,7
visées,1
claires,1
arrières,1
bouton,1
quitter,1
nettement,1
adresser,3
alibi,4
1983,2
sceaux,1
fillon,1
massifiée,1
délégué,1
bouter,1
élevages,6
culpabiliser,1
lancastre,1
coûte,5
individuel,2
observé,1
voyez,12
entraînés,1
esprit,19
soviétiques,1
objectif,7
vivons,1
once,2
commissaires,1
spontanéisme,1
serviteurs,1
firent,1
équipements,2
paresse,2
schizophrénique,1
pudeur,1
nouveauté,1
carrément,2
syllabique,1
baby,1
consultants,1
actuellement,9
agent,2
dictateur,1
ségolène,19
poète,2
esprits,6
brigades,1
interprétation,1
instrument,3
châteaux,1
imite,1
chargés,1
humaine,13
agriculteurs,7
rares,4
moralistes,1
contrôler,3
imposition,2
essayer,7
saintes,1
humains,3
tendue,1
évader,1
yougoslaves,2
éloquents,1
ferrari,1
planté,1
continuiez,1
fixes,1
endette,2
hausse,7
manifestations,4
vecteur,2
impérieuse,3
tendus,1
plaçant,1
othon,1
masses,3
écouter,1
valorisation,1
alimenter,2
énarques,2
matières,2
impliquent,1
observe,2
lire,6
décharges,1
irresponsable,1
justifiée,2
intervenir,2
efforcent,1
dire,142
euro,20
massifs,1
durement,5
furet,1
idéologiques,1
présenter,4
sorciers,1
distance,1
nécessaires,6
constate,4
pacifique,6
agressent,1
touristes,1
scrupule,1
résolutions,1
négociés,1
mosquées,3
élan,6
accélérer,3
substitution,1
productions,1
intellectuels,1
proposent,1
sérieusement,2
traditionnelle,1
veil,3
agira,1
servent,1
surfiscalisé,1
blessés,3
précarisation,3
dérisoires,1
généralisé,2
gravement,2
demandais,1
illégalement,2
ventre,1
empereur,3
blessée,2
bayrou,4
battu,1
appeler,1
siècles,10
traditions,6
humour,1
taxe,1
affectifs,1
marges,1
nunuche,1
prolifération,2
allier,1
supportent,2
distorsion,1
contrairement,7
homogènes,1
fourgonnettes,1
consacrer,4
impuissante,1
incontournables,1
conséquence,4
choisiront,1
fiche,1
justifiés,1
enfreignent,1
excès,9
sentir,4
parlé,4
éludées,1
délocalisations,4
bandes,2
tiers,6
prépare,5
viendrait,1
disposer,4
croit,9
tons,1
confrontation,1
éduquer,5
subversif,1
marquise,1
suffisant,1
agir,5
heure,10
déplorable,2
énergie,7
supranationalité,1
sacrifices,3
plancher,1
disposant,2
portés,1
menacer,4
menaces,2
circonstances,1
procède,2
catastrophiques,2
transmettre,4
lavandes,1
national,78
ridiculisés,1
confrères,1
avion,3
stratégique,1
rendu,5
réaffirmation,2
régions,2
tragique,3
technologie,1
regard,4
politiciens,12
mécanismes,2
monstres,1
rapports,3
horizon,5
normal,8
poids,8
cirque,1
résignés,1
soumission,6
enlacent,1
suicidaire,1
écoutez,20
régime,7
approchent,1
destructrices,1
naturelles,2
impérative,1
glissées,1
conscription,1
présentent,2
créer,8
répétant,1
rapprocher,2
réels,1
souhaiterais,2
parle,8
cruciale,1
gaffeuse,1
mauvaises,1
ateliers,2
soustrait,1
inouï,1
relations,5
souffre,3
mariage,4
mette,1
considèrent,2
reprochent,1
songez,3
ethnique,1
chrétiens,1
demander,8
demandes,1
affaiblir,1
betteravière,1
appuyée,1
souviennent,1
demandez,3
encourager,3
lent,2
intellectuellement,1
ingérence,5
administrations,1
gaspillages,1
statut,5
appuyés,1
liminaires,1
continuerons,1
tendent,1
conforme,2
naîtront,1
estimé,1
yann,3
normandie,2
reçoivent,1
vient,9
absentéistes,1
durablement,2
mouvement,9
crus,1
doctrinaires,2
émerger,1
minorité,3
conjoint,1
modulables,2
domiciliation,2
défis,1
maxime,3
rémission,1
beaucoup,58
introduction,1
effondrées,1
cherchent,1
amortissement,1
menace,8
espérer,4
institutionnelle,1
tennis,2
circences,1
intériorité,1
recalés,1
moeurs,2
consommer,1
transformé,1
politisation,3
mouillés,1
obligé,3
exclus,3
umps,5
utopies,2
société,35
sociologue,1
radiations,1
destructeur,2
anciennes,4
souhaitant,1
égalité,37
intéresser,1
hiérarchies,1
airbus,1
dénis,1
généraliste,1
secteur,15
couper,1
révolutions,1
dirais,13
dirait,3
affaiblissant,1
premier,43
tranches,1
obstacles,2
compagne,2
préservation,4
passage,9
auteur,1
établissant,1
incident,1
éventuels,1
championne,1
fausse,4
avocat,1
marianne,1
douceur,2
infâme,2
disciplinaires,1
inoffensif,1
injures,1
religieuses,1
insoutenables,1
urgence,5
extraordinaire,4
groupuscules,1
lanterne,1
monsanto,1
limitée,1
accrochera,1
conférences,1
fermes,2
oligarchies,1
thème,3
experts,4
rabattre,1
compétitives,2
activistes,1
pénible,1
apprend,2
office,3
exportatrice,2
trahissent,1
jetant,1
menacé,4
grognards,1
rallient,1
ruralité,1
sollicité,2
servilité,1
grossi,2
efforts,4
petite,6
millions,58
mortem,1
souhaitée,1
perfidies,1
tiennent,1
figures,1
maintenu,2
berlusconi,2
mentors,1
habituel,1
concourant,1
exploiter,2
pilier,1
ruiner,4
patron,4
bretagne,4
automobiliste,1
éphémère,1
autre,1
contre,75
doter,3
connaître,4
menaçante,1
persuader,1
mèneront,1
renvoi,1
organisations,11
juxtaposés,1
venir,16
ajoutons,1
chassés,1
aléas,1
écrans,4
expulse,1
forme,11
émeutes,8
détournements,1
silicium,1
libérale,3
régionale,1
habités,2
vouée,1
justifié,2
aérospatial,1
construisît,1
destructions,1
islamo,1
votons,1
rassure,2
pornographie,1
permanente,3
résolus,2
désuètes,1
laisse,6
difficilement,2
clausus,1
rival,1
professionnels,5
raréfaction,1
malveillants,1
désamour,1
appel,14
reviennent,1
grotesque,1
guidé,2
résolue,1
préparer,4
conjoncture,2
boulot,2
fille,9
omniprésence,2
hiérarques,1
passants,1
othily,3
fixe,1
foncière,1
énoncer,1
remerciement,2
irréversibilité,1
insuffisance,2
marginalisées,1
rétablissement,5
plagient,1
coûté,1
pénalisant,1
contradictions,2
contrée,2
qualifié,5
inadaptés,2
embourgeoisée,1
paient,1
discipline,1
définissais,1
occuper,3
actuelle,9
bâtiments,4
prodigieux,2
élémentaires,2
arriveront,1
sortent,1
chouannerie,1
insécurité,18
dépecée,1
rebelles,1
cela,8
bref,5
entendu,7
domestique,1
aumône,1
entends,3
réticents,1
