word,raw_frequency
résolu,3
inverse,5
trahison,4
aider,2
aides,3
performante,2
réellement,2
néfastes,1
libéral,1
salaires,19
convenance,1
autorité,8
bulles,1
etats,21
globaliser,1
meure,1
mutuel,1
quittent,1
utilisé,3
robert,1
sagement,1
serons,5
présidente,1
néonazis,2
empare,1
parmi,2
seront,14
déploient,1
équilibrée,1
garantie,4
extérieur,1
fonctionnaires,4
nettement,1
signature,2
chômeurs,5
voyez,17
présidents,1
presse,6
actuellement,11
score,1
votent,6
disons,7
titres,2
bleu,1
descendait,1
culturelle,1
fondamentaux,3
départementale,2
dispositif,2
constate,13
détruits,1
allégeait,1
fabriqué,1
ecole,1
micro,1
balayé,1
suppressions,1
poche,2
loyalement,1
destin,1
prépare,1
alain,1
traite,1
bureau,3
combattue,1
séparent,1
certainement,8
représenter,3
policiers,3
conserver,5
kilomètres,1
découvrent,1
critère,1
contrôlé,1
exécutant,1
essentiellement,1
nier,2
interethniques,1
écrasé,1
régaliennes,5
baissaient,1
énorme,6
accorde,1
grandissant,1
précède,5
siècle,4
embêtante,1
moyenne,7
dispose,1
douces,2
attitude,7
exclut,3
pourquoi,18
communes,1
tapie,1
représente,5
action,10
casser,2
sorciers,2
roms,1
buffet,1
utilise,1
capituler,2
asiatique,2
occupait,1
double,2
assemblée,10
appui,2
chefs,2
répartition,1
imité,1
déclaration,8
officiels,1
assimilation,1
morts,6
durcir,1
prête,2
mesures,15
volé,1
mettent,1
cassation,4
traiter,1
assaut,1
fille,4
régional,3
aura,38
coûté,2
italie,3
nixon,1
golfe,1
commerçants,3
vieillie,1
graves,2
avons,65
manuel,3
garçon,2
étonner,1
créancier,1
profonde,2
repartir,1
classement,1
importantes,3
française,53
commerciale,2
rétablissons,1
clandestins,6
trouveront,1
soutenant,1
généralement,8
empêcherait,1
salons,1
constaté,1
commission,3
rapporter,2
cinq,24
étranglement,6
prendre,12
traité,1
dégager,5
concitoyens,4
téléspectateurs,4
incontournable,1
préparé,2
disent,12
accordé,2
vent,1
œillères,1
reconquérir,1
valoir,1
petit,25
budget,1
déplorable,2
monté,4
redynamiser,1
dissidents,1
piégé,1
astuce,1
sorcellerie,1
quelque,56
principes,3
souvent,14
espoirs,1
remplies,1
dictatorial,1
tentation,2
calcul,1
souhaitez,1
référer,1
diagnostics,2
essentielle,2
lequel,9
délinquants,4
critique,5
sympathie,1
arrive,13
cartes,1
perdent,3
quitter,2
sonora,1
convenus,1
étonnant,9
enfermer,1
opéra,2
r2publique,1
effets,1
chômage,12
celui,47
redoutables,1
recul,2
financières,1
adaptées,1
jouera,4
inondations,1
oisifs,1
esprit,6
obligatoire,1
pouvons,5
préparées,1
formidable,8
europe,50
propositions,1
vivons,1
soirée,3
maurice,2
préférez,2
sympathique,1
pierre,2
bénéficiait,1
attendus,1
ores,2
offre,1
réprouve,1
antisémite,3
oublie,1
évidence,3
scrupuleusement,1
subventionner,1
révéler,2
orgueilleux,1
moscou,1
mégret,9
longueur,1
élections,44
insinuations,1
précédé,4
groupements,1
souhaiteraient,1
concrets,1
famille,11
persécutions,2
moitié,3
communiquées,1
appellent,4
accordés,1
stratégie,2
humaine,4
excuserez,1
dépénalisation,1
agriculteurs,2
routes,1
rendus,1
dérivée,1
chargée,1
fondation,1
grisant,1
exceptionnelles,1
persuadé,1
rédaction,1
essayer,15
financement,1
inviter,1
attaquent,2
benêt,3
trublions,2
abaisser,1
juridiques,1
hargnes,2
facultatif,1
opération,12
fixer,1
convient,2
manifestations,7
leurre,4
simplement,10
premiers,5
plaçant,2
libertés,1
démarches,3
masses,2
déclarations,4
aboutissement,1
vagues,1
alimenter,1
avouez,1
pourriez,1
matières,1
migratoire,2
géographique,1
lire,2
créait,1
définies,2
télévision,7
efforcent,2
certitude,1
dire,188
euro,22
option,1
dira,1
question,15
caution,1
présenter,12
mammouth,1
nécessaires,5
militaires,1
acquis,2
provoquées,2
appartiendrait,2
entrainés,2
cyrus,1
menottes,1
rémunérations,3
élan,3
serai,9
injustifiée,1
principales,4
intellectuels,3
cara,1
sciences,1
traditionnelle,2
oublier,2
agira,1
dérisoires,2
décembre,1
gravement,2
proposer,3
partir,12
partis,11
formation,11
site,1
très,1
comptes,10
compter,3
travaillisme,1
appeler,5
partie,27
siècles,4
crime,7
prostitution,1
arrivée,5
positionnement,1
progressé,1
lutteurs,1
gaullien,3
nuisibles,1
intolérable,2
relevé,2
1914,1
dépendra,1
occupation,5
remonter,1
exerçait,1
besoins,1
ruine,3
hibernation,1
prélèvement,2
inscrits,1
actuelle,1
contrairement,8
horst,1
initiées,1
reparler,1
consensus,1
recrutaient,1
conséquence,3
proposez,1
réveillés,1
excès,2
étudié,1
sentir,2
parlé,3
évolutions,1
retourné,3
bandes,3
tiers,12
originale,1
immoralité,1
déchirés,1
rumeur,1
respectueux,1
croit,2
mobilisé,2
oppose,3
existent,1
euromondialiste,2
savons,2
invraisemblable,1
décrit,1
engagé,2
ouvrages,1
suffisant,2
passionnelles,1
immigrateur,1
heure,12
tant,22
lucides,2
maastricht,6
sacrifices,1
abstention,1
espérant,1
recouvrent,1
menacer,1
menaces,6
circonstances,6
éditeurs,1
voulez,23
effrayer,2
campagne,33
portée,2
pronostic,2
apparaitre,1
citoyen,9
sociaux,5
mettrai,2
remplacé,1
repose,1
reportées,1
nationaux,7
places,7
division,3
vendre,1
méprisant,1
compétitions,2
présidentialiserais,1
régions,6
remplacement,1
organisation,3
regard,2
politiciens,12
sert,1
interne,1
étudier,3
complémentaire,1
immigrées,1
radiophoniques,2
affaire,16
poids,3
serrer,1
écoeurés,1
discours,8
engager,1
informations,1
tampon,1
manifester,1
investi,2
pitoyable,4
réticence,1
bœuf,1
puisque,48
déçues,1
iran,2
bergeal,1
mule,2
rapprocher,3
parle,13
talent,2
touchée,1
mauvaises,1
rupture,2
envoyés,1
ingérence,2
bonheur,2
relations,3
souffre,3
reviendrons,2
aiment,1
justiciable,1
produits,5
dénoncer,1
sévèrement,2
demander,5
décadence,4
servir,4
trimestre,1
migrations,1
raison,17
services,2
demandez,1
encourager,4
échelle,1
généreuse,1
préalable,2
lens,1
grossières,1
auront,7
trouvais,1
intellos,1
tixier,1
aurons,2
continuerons,1
parallèles,1
abord,70
avenir,12
kurdes,1
peau,2
rhône,1
réélire,1
apocalyptique,1
fâchent,1
triple,1
velléitaire,1
reçoivent,2
vient,10
terrain,11
saura,1
mouvement,7
méritait,2
officiel,3
fraternellement,1
attristé,1
geste,5
turcs,1
discrète,1
croiraient,1
habitants,4
toits,2
dass,2
beaucoup,98
repris,2
prudence,1
déborde,1
conforme,1
marginaliser,1
totalitaires,2
réfugiés,1
intrinsèque,1
obtuse,1
espérer,1
tennis,1
téléphone,3
strictement,2
retraite,8
pans,3
paysage,1
nombre,52
évoquez,1
transformé,2
désapprouver,1
villages,1
agressons,2
retraits,1
épouse,1
naissance,1
croates,1
abstiennent,1
fusse,1
grèce,3
société,9
directe,6
parlementaire,6
déferlement,3
idée,5
4ème,3
époque,2
égalité,7
sujétion,1
venant,2
mépris,2
comptabilité,1
couper,1
libérer,3
laetitia,1
dirais,21
dirait,1
premier,56
votez,7
socialiste,13
marée,1
puis,1
choisissait,1
bureaux,1
salvatrice,1
venaient,1
prioritairement,1
immorale,2
disque,2
étrangères,2
dixième,2
modernes,1
serbes,1
marianne,1
variées,1
injures,1
telle,1
reconquerrais,1
venions,1
urgence,1
extraordinaire,9
chargé,7
horreur,1
nationaliste,1
recrutent,1
positions,5
empêcher,11
péril,1
susceptible,2
fracture,3
circulation,3
reconfieriez,1
attire,1
revenus,3
