word,raw_frequency
neuilly,2
idéal,3
1958,2
1952,2
police,10
beytout,1
1957,4
1959,1
opposent,1
citoyenne,1
civilisé,1
productif,3
dijon,1
scandinaves,1
financera,1
troisième,7
demandeurs,2
favorisant,2
oxford,1
qualifiés,2
lançait,2
américaine,6
destiné,3
serbie,1
vivons,3
installent,1
passagers,1
rousse,1
furent,2
écrasement,2
américains,5
régularisé,2
illustrent,1
oreilles,2
bandoulière,1
combattants,4
rive,4
intensifier,1
ardue,1
accentuant,1
animale,2
coups,8
performants,1
quilibrage,1
insulté,2
érigée,1
retenons,1
termineront,1
désengorger,1
guerres,5
séparer,1
faces,2
corde,1
pensées,3
coupe,1
désarmement,1
ouvert,4
fonctionnements,1
impardonnable,1
cumulons,1
éculée,1
pétroliers,2
arriver,5
soldats,5
tableaux,1
patriotique,7
bananière,1
symbolique,4
oran,2
signeront,1
oral,2
équitable,1
gouvernementales,1
coulent,1
justesse,1
martial,1
négociables,2
impotent,1
drastiquement,1
réinsertion,1
illégale,5
smicards,1
aperçoit,1
synergies,1
respirer,1
disparaissent,3
issues,2
glementarisme,2
rebelle,2
grondement,1
selon,25
augmentations,1
hideux,1
chaussure,1
tourbillon,1
métaux,1
play,1
demandent,2
rapatriés,2
aménagements,1
thuriféraires,1
réminiscence,1
prend,8
poursuivis,1
raisonnables,1
sucre,2
chemises,2
supprim,2
sidentielle,1
allocations,8
maraudeurs,1
insulte,1
organisateur,1
mener,9
millions,143
structures,4
tirés,1
établir,4
jego,1
menez,1
devez,1
établis,1
absolues,1
mexique,1
salaires,20
bruns,2
mieux,19
donnera,1
formules,1
rétablisse,1
patrie,35
cruelles,1
dumping,7
jolis,1
chrétiennes,4
ouvertes,2
engageaient,1
placé,1
tromperie,1
débouché,1
voltes,1
courrières,2
idéologiques,2
venez,1
éoliennes,2
hénin,5
recense,1
abusés,3
rejette,1
allaient,3
riode,2
ferroutage,1
cathédrales,5
clearstream,1
temporaire,3
accompagner,1
dissimule,1
mécanisme,1
mensuels,1
baguette,1
régionaux,1
retard,2
notant,2
sacrifiant,1
admirable,3
international,6
concrètement,3
girouette,1
empathie,1
repasser,1
inaction,2
réclament,1
bétails,1
générateurs,1
prisonnier,1
balayer,3
dissimulent,1
chine,28
traverse,2
qualifiée,1
abstention,2
raboliot,1
habits,1
détournements,1
réforme,10
active,8
charité,3
montée,11
faible,4
sols,2
doutez,1
amènent,1
catholique,1
bérégovoy,1
quantit,1
pourrions,3
maritimes,2
apporter,5
étiez,1
reflet,1
déclaré,4
pipeau,1
impos,1
cadres,4
dioxyde,1
dissuasif,2
subliminal,1
cinématographique,1
fautes,2
puisse,10
paralysée,1
préside,1
bénéficieront,1
autophobie,1
sommets,1
dispers,1
adage,1
galibots,1
fumet,1
âconomique,1
décrédibilisé,1
traque,1
