word,raw_frequency
neuilly,1
idéal,1
georges,1
producteur,1
exporter,1
police,1
populistes,1
avoue,1
appartiennent,1
ensuite,1
étiquettes,1
disparaissent,2
américaine,2
entamerai,1
fort,7
sienne,1
fleurons,1
serai,6
univers,1
américains,2
avertir,1
financièrement,2
guerre,3
antithèse,1
intensifier,1
ardue,1
croyances,1
coups,1
oppose,1
comprend,1
concorde,4
aigu,1
fanatismes,2
séparer,1
abrogation,2
faces,1
coupe,1
participant,1
partie,4
innocence,2
cour,2
économistes,1
coup,2
crise,5
symbolique,2
fatuité,1
partir,2
partis,8
imprégner,1
place,15
disparaissant,1
consacrer,1
battu,2
auparavant,1
bompard,1
savoirs,1
noyer,1
nonchalance,1
moyenne,1
vérité,12
reviennent,1
admettre,1
précédent,4
dégoût,2
utile,2
agisse,2
poursuivit,1
rayonner,1
rendait,1
obsession,1
harlem,1
dénoncée,1
protection,5
mener,4
millions,4
structures,1
cogite,1
frappent,1
défense,7
menez,1
devez,1
lanterne,1
absolues,1
fondamental,2
salaires,2
coupé,2
déplorer,2
berlin,2
fatalisme,1
inspiré,1
fermement,1
devenait,1
célébrer,2
massive,5
patrie,14
préoccupation,1
dumping,2
vivons,1
otan,1
racisme,2
exercer,1
dernière,2
idéologiques,2
suppose,2
passent,1
hénin,1
organisé,3
transport,1
imagination,1
morts,1
atteindra,1
affilier,1
huile,1
successifs,2
cessèrent,2
mortifères,1
morte,1
baguette,1
pourrais,3
millénaires,1
commerce,6
international,3
concrètement,2
décomposition,1
issue,4
évoluons,1
affaire,5
préfèrent,1
exprimées,1
tire,1
obtenir,2
insécurité,10
parlons,2
chine,4
laxisme,4
possibilité,4
sanctuarisé,1
régionale,5
détournements,1
isolement,2
privatiser,1
fiscal,3
accroche,1
asservissement,1
sexes,1
redressée,1
douter,1
remette,1
pourrions,1
course,2
apporter,2
odieuses,1
milliards,5
reflet,2
déclaré,1
mettrai,3
cohorte,1
souvient,1
humaines,1
puisse,5
coupables,1
obstacles,1
préside,1
sérénité,1
désespérance,1
adhésions,1
enorgueillit,1
service,8
finances,3
restaurer,1
savoir,4
remettant,1
fausse,1
statué,1
nationale,25
mortel,1
pédagogie,1
infernale,1
mort,3
1983,1
bassesse,1
parlement,3
sociale,7
subrepticement,2
disparus,1
effets,5
multinationales,3
disent,4
catégorie,1
evidemment,1
espoir,8
malheur,1
civile,1
échoué,1
croire,10
humble,1
concours,1
reculer,1
reconnaissent,1
dessinons,1
sectaires,1
entend,2
engagées,1
précède,1
peau,1
langage,1
régissent,1
tendus,1
remettrai,2
frontisme,2
oise,1
négation,1
allé,2
trente,2
essayer,1
reprochés,1
prospérité,5
exigences,1
remettent,1
extrémistes,1
insupportable,2
légèreté,1
deviendront,1
silence,2
juridique,1
accomplit,1
avancées,1
méthodique,1
croyaient,1
rappelant,1
unis,9
bientôt,2
drôle,1
paraît,1
régner,2
hérité,1
unie,4
monte,1
leurre,2
gratuité,1
diverger,1
patron,2
combattons,1
reste,2
électoral,2
nombreux,5
défends,1
frappé,1
laxistes,1
couper,1
dites,5
client,2
épopée,2
santé,2
abusé,1
cautionné,1
armée,2
votent,1
école,7
électorat,1
indiqué,1
recommandables,1
ouvert,4
entendus,2
défende,1
ferments,3
chatel,1
quatre,1
entendue,1
marinières,1
ligués,1
étant,2
insidieusement,1
laisser,10
génie,3
méprisent,1
étend,1
assemblée,5
personnel,1
fondamentales,1
continuer,4
élire,2
contre,42
barre,1
caricature,1
bégaye,1
censure,2
soldats,1
adresse,1
régime,1
excel,1
arrêter,1
autoproclamées,1
condamnations,2
estimer,1
satisfaction,1
désespoir,4
intérieur,3
gratuite,1
accueil,1
ébahi,1
italiani,1
renouvelé,2
périls,1
magnats,1
échecs,1
personnage,2
abord,17
dorian,1
préparé,2
supranationale,1
coté,2
croyez,6
éducation,2
retraite,2
patronat,2
illusoire,1
négocier,2
raisons,2
impérieux,1
trembler,1
différentes,4
tutelle,4
flou,3
pouvions,1
fraude,1
explosa,1
blessés,1
quotidiens,2
deuxièmement,2
protégée,1
autorité,12
nauseam,1
insuffisants,1
clair,2
douane,1
adaptée,1
tricolores,1
protégés,2
énième,2
efficacité,1
incarnez,1
enquête,3
histoire,19
rempart,1
hautes,3
éclat,1
supprime,1
