word,raw_frequency
corporatismes,1
neuilly,3
idéal,3
1958,1
accédions,1
règlement,2
police,3
ententes,3
octroient,1
opposent,1
avoue,6
ensuite,5
brillant,2
étiquettes,6
comité,3
intelligences,1
troisième,4
demandeurs,4
favorisant,1
rustines,1
qualifiés,1
américaine,3
destiné,2
vivons,8
allaient,3
transiteraient,1
huile,1
pleure,1
colportées,1
auberge,1
écrasement,6
américains,6
jordanie,1
oreilles,1
bandoulière,2
combattants,2
puisera,1
pesanteurs,2
modestes,4
marinistes,1
arrachent,1
coups,4
soumet,1
égos,1
demandant,1
bienveillance,1
supprimée,1
négriers,2
connivences,1
quel,6
corde,1
affectation,1
pensées,3
milliardaires,1
désarmement,1
ouvert,5
impérialismes,1
rarification,1
invisibles,1
arriver,15
soldats,2
patriotique,4
hospitaliers,1
symbolique,7
sœurs,1
brevets,1
intercommunalités,1
fondant,1
douchés,1
place,78
seafrance,4
rioufol,1
impotent,1
oméga,1
option,1
trimestres,1
pillés,2
protégions,1
râlent,1
lourdeur,1
foires,2
fuit,1
minérales,1
régions,5
conscients,7
issues,1
rebelle,1
dictateurs,4
selon,13
recueillir,1
huilé,1
fortifier,1
chaussure,1
rage,3
retransmission,1
demandent,3
applaudit,1
méchants,1
prend,14
prendraient,1
rivé,1
poursuivis,1
local,6
ouverts,3
médiation,3
rayonner,3
témoignait,1
battons,5
harlem,1
datera,1
insulte,1
organisateur,1
mener,9
millions,55
structures,5
bruno,5
conditionné,1
inapplicables,1
devez,2
redoutait,1
entendent,3
cimetières,2
salaires,25
personnifie,1
viol,1
mieux,24
mentirai,1
donnera,3
fermement,1
surenchérir,1
présenterons,1
patrie,9
individu,4
adressées,1
atterriront,1
meurt,1
racisme,4
envoyez,1
humiliation,1
idéologiques,4
appelées,1
enracinent,1
jolie,1
hénin,7
enverront,1
biberonnée,1
rejette,3
réjouisse,1
médaille,2
présidé,2
cathédrales,2
soutien,11
accompagner,1
dissimule,1
mécanisme,2
permettra,4
hisser,1
baguette,6
endogamie,1
gérant,1
cosmopolites,1
retard,1
sacrifiant,2
convoyer,1
retentissement,1
international,10
concrètement,4
manu,1
négociable,2
réciprocité,3
appuyer,1
destructions,1
réclament,2
malette,1
préfèrent,3
exprimées,1
syndicaux,1
généralisés,1
parlons,7
majoritaires,1
chine,28
perpétuelle,1
atomique,1
abstention,1
habits,1
réforme,6
débridée,3
flambeau,2
montée,7
commémoration,1
caricaturer,1
sols,1
doutez,1
reconstruire,4
revitalisation,2
fumeux,1
doutes,1
poulailler,1
pourrions,2
tristes,1
arabo,1
auditrice,1
maritimes,3
apporter,16
évoluant,1
persécutées,1
appuyés,2
inonderont,1
rentrent,1
déclaré,1
paiement,1
sortirons,1
cadres,3
caution,1
souvient,3
parleront,1
fonctions,2
puisse,28
ménard,1
scop,1
offrent,2
sommets,3
étalage,1
diabolique,1
commettraient,1
tapis,1
racket,1
multiculturelles,1
traque,2
disant,22
révélé,4
attente,1
enorgueillir,1
étude,8
mafieux,2
faisais,1
muse,1
remettant,1
fausse,2
tachredi,1
artisanaux,1
carlton,1
remplie,2
prohibitifs,1
écraser,1
hostilité,2
entourent,1
lourdes,1
cantines,4
bassesse,1
parlement,4
nauséabond,1
licenciement,1
communs,2
condamnant,1
bénéficiera,1
effets,8
contentent,1
disent,18
abusaient,1
contribuait,1
extension,1
criminelle,1
civile,8
traversé,1
entête,1
booster,1
aventurisme,1
ingérence,4
civils,1
limites,1
limiter,4
vivant,1
gérer,4
soins,6
précède,2
obstacle,4
concorde,1
mers,1
difficulté,10
mesurettes,4
déshumanisent,1
trouvait,1
délivrés,1
oise,2
souffrante,1
allé,2
détour,1
trente,15
composante,1
alarme,2
concepts,1
insupportable,10
rentré,1
resserre,1
engagera,1
donnerai,7
affecté,1
cuisiniers,1
réussi,7
amical,1
succombez,1
surannées,1
leurre,1
empruntent,1
imagée,1
absolue,5
majorations,1
saisissons,1
linguistique,1
multiples,3
nombreux,22
performante,2
habituelles,1
traçabilité,2
mois,67
transmission,10
confine,1
18ème,1
précédents,2
installation,2
école,24
commissions,1
faîte,1
incontestable,3
étrangler,2
1940,1
valoriser,3
disaient,1
rétablissement,4
enferment,1
vissée,1
théories,1
aphatie,22
mégots,1
majoritairement,2
ruinent,1
foraines,3
fiches,1
socialistes,15
protéger,23
grandir,1
censeurs,1
génie,11
essentielles,3
aériens,1
personnel,10
miné,1
fondamentales,1
fuite,4
pétroliers,2
sophistiqués,1
élire,8
déshumanisé,1
éclairés,1
précipite,2
arrêtez,2
dévaluations,1
résignées,1
régime,7
arrêter,11
vils,1
plateforme,3
consistant,1
entchernobyl,1
réalisée,1
faveur,6
rappelle,22
intérieur,14
ardente,2
idéologues,1
moubarak,1
renouvelé,2
sorti,3
égards,1
échecs,5
maintiennent,1
arrêt,9
abord,53
enfermant,1
réduits,1
supranationale,1
déplorait,1
obéir,2
croyez,29
éducation,8
retraite,11
sifflé,1
nouriel,1
jetable,2
persistent,1
asile,6
frais,5
niches,1
instar,2
peuplé,1
différentes,8
choisies,1
alliot,7
compare,1
ancienneté,1
poil,2
quotidiens,1
constituées,1
autorité,13
stabiliser,1
pleuré,1
sorte,41
1ère,1
annonçait,1
précises,2
sentier,1
donateur,1
bluff,1
ostentatoires,1
examinera,1
éplucher,1
sembler,1
proposerais,1
projet,91
apparatchik,1
incarner,3
rôles,2
contribuerons,1
croirais,1
flotte,1
cantons,1
autre,1
référendums,4
proposent,1
ordre,20
attachées,2
changeant,2
traitement,5
histoire,50
qualités,3
date,2
éclat,2
fonctionnariste,1
accueille,3
portent,12
inquiétude,7
vecteurs,1
lieux,6
madame,67
capable,15
chapeau,1
contestés,2
congé,1
raspail,1
prévenu,1
poussées,1
réfléchissions,1
entendu,29
guère,3
décidèrent,2
étranger,17
croissance,18
multiséculaires,1
désactive,1
prêtait,1
prédation,1
transforment,1
souk,1
voyance,1
vain,2
pharamineuse,1
insoutenable,1
clés,4
ressources,4
pâques,1
pourrez,1
reconduite,1
équipe,2
morales,2
proposée,2
cacher,8
laissant,2
appauvrissement,4
vais,48
mure,1
basent,1
conclusion,3
cocoonés,1
élans,2
formations,3
réduirais,1
eminence,1
contrôlons,2
taxeront,1
essentiellement,1
déplacement,1
tunisie,20
culpa,1
révélatrice,2
légal,1
hélas,3
trahi,10
dépeindre,1
essorer,1
spécialistes,2
bibilou,1
recours,6
pitoyable,3
rappelons,1
anticipé,1
patient,1
ignorant,3
repère,2
hôpitaux,5
durablement,1
incontournables,1
bizarrement,1
bras,8
paille,1
conservation,2
critique,1
pourront,5
pourrons,5
brisez,1
clarke,1
livraison,1
investissements,10
amélioration,2
emile,1
capacités,4
hôpital,4
supérieurs,1
indispensable,1
repeignent,1
swift,1
boucler,1
longtemps,14
espérons,1
décide,9
détricotés,1
menée,2
stabilisation,4
supérieure,2
septembre,3
concéder,1
braqués,1
donneront,1
apportant,1
déroulait,1
forme,10
indécence,1
hauteur,13
exportation,1
meurtrie,1
consulats,1
officiel,1
targue,1
irrémédiablement,1
honteuse,3
bafouée,1
endogamique,1
intégrité,3
hiver,3
dévalorisation,1
gagnée,1
incendie,2
passait,1
braderie,1
prunelle,1
aspirations,3
conquérant,1
discutez,1
origine,25
soulagés,1
entraves,1
discuter,7
gauche,54
verser,5
rude,1
précédemment,1
exister,7
rejoint,5
assurances,2
responsables,19
étendard,1
maîtrise,15
constater,3
gouverne,1
inadmissibles,2
eric,3
animée,1
provocateurs,2
tenace,1
pure,7
équivalent,3
sortis,2
éprouvé,2
billets,8
penseurs,1
défaite,2
utile,7
mienne,4
dépensionnite,1
plein,9
bourdin,12
assumée,1
destinée,1
soumises,2
appartenir,1
exploitation,1
vers,31
fille,3
entreprise,17
dépôts,1
miennes,1
attrait,1
bipolarisation,5
utiles,6
piteuses,1
intellectuellement,2
parents,11
exactement,22
déconnectée,1
refuserai,1
éclatait,1
lilliputiens,1
agiter,1
bouffée,1
affaisse,1
parvienne,1
apprenant,2
bénéfices,5
naturalisés,1
minoritaires,1
viendront,2
debout,1
croisés,1
toxiques,1
obligations,1
remise,5
obsession,2
publiques,10
préliminaire,1
gagner,15
matière,38
emploi,53
factice,1
illogique,1
croulent,1
consumérisme,1
destins,1
surprises,1
bidonvilles,1
rendement,1
basses,1
arrangement,3
indissociables,1
mobiliser,3
equateur,1
devenue,10
gouverné,1
incarcérés,1
centime,4
aggravé,1
rênes,2
privilégiée,1
harangue,1
diversité,8
déclassement,3
vérités,1
inversées,1
21ème,1
rétablie,1
maris,1
aucune,39
variable,2
successives,1
spécifique,1
jouèrent,1
trafics,2
rétablir,7
ravalé,1
défaire,5
français,440
sujets,7
emprunt,1
fonctionnaires,15
monstrueux,1
portons,2
proposerai,1
prévention,1
consignes,4
lorgnette,1
gonflage,1
mondialisation,41
made,4
innover,1
économique,98
affaissé,1
exactions,1
épaules,3
catimini,4
relance,2
ajoutent,1
absolues,1
profit,6
habitaient,1
accès,11
arabe,11
mexique,1
soucis,2
pouvait,7
face,52
guesclin,1
robert,1
coupé,2
sommes,97
systèmes,5
pertinemment,4
renouveler,1
anesthésier,1
municipalités,3
presse,20
douaniers,1
ayez,1
vins,1
gratitude,1
héritier,1
semée,1
chevènementistes,1
zemmour,1
reçus,1
institutionnels,1
communautaristes,5
casimir,1
région,10
rentreront,1
pleines,1
tank,2
université,2
condamne,4
directive,2
secondes,1
fixer,2
effectuer,4
opération,7
effectuaient,1
électoraliste,7
sillage,1
cyclone,1
villages,2
spiritus,1
hérésie,1
dieu,4
rembourser,2
ferment,1
pratiquent,1
budget,9
heureux,3
pense,166
summum,1
disséquer,1
pénale,1
temps,75
pardonner,1
étudier,1
sortent,3
payé,8
oxygène,2
médiatiques,2
enfoncer,2
subies,1
patronat,2
marketing,2
narquois,1
paperasses,1
entier,14
progressé,2
inhumain,1
isabelle,1
malentendu,1
internautes,1
venu,7
vent,3
appliquons,3
maire,9
préoccupation,4
limitées,1
élémentaires,1
étendue,1
trahisons,1
assurant,1
dénoncée,1
divergences,7
défense,16
basculer,2
intégralité,4
secrète,1
adhésion,5
atteinte,3
couronne,1
chrétiennes,2
boire,1
suscité,1
dénués,1
prioritaire,2
esseulé,1
dérèglement,1
occidentaux,3
socialiste,43
réclusion,1
complètement,8
édifier,1
conteste,4
nourri,1
manifestement,7
affame,1
imputable,1
révolter,1
soupçonnez,1
compassionnelle,1
remettre,16
récupération,2
condamné,6
atteintes,2
applique,6
courroie,1
cesser,7
continuent,1
partagent,3
dures,1
durer,4
portant,2
trésor,7
votant,1
inquiétant,2
irrigue,1
autoproclamées,3
consultations,1
paye,4
tribale,2
