word,raw_frequency
examen,2
disons,1
disparaitre,2
dernières,1
endroits,1
gestion,1
objective,1
dangereuses,1
fonction,1
conscients,1
regardé,1
nationaux,1
suffisantes,1
établissements,1
municipaux,2
tribunaux,1
petit,2
affaire,1
américains,1
respecté,1
compatriotes,1
bandoulière,1
guerre,3
repousser,1
police,4
citoyens,2
sera,4
prouverait,1
méthode,1
menace,1
signale,1
constitutionnelle,1
même,1
éradication,1
doivent,3
scandale,1
famille,2
vote,1
corruption,7
autant,1
offrir,1
extrêmement,1
partie,1
maîtriser,2
actuellement,1
campagne,3
nobles,1
hallali,1
obnubilés,1
serais,1
serait,1
partis,1
offensives,1
sorte,4
amour,1
frais,1
affaires,2
électeurs,2
positives,1
malheureusement,1
imaginez,1
classiques,1
place,4
ailleurs,10
candidats,2
progressivement,1
remplissaient,1
soit,10
selon,1
quelque,2
rêve,1
puisque,5
arrivons,2
jeux,1
appel,3
édiles,1
condoléances,1
première,7
meilleure,1
médecin,2
demi,3
estime,1
immédiat,1
premier,1
malade,3
dignité,1
remplacer,1
estimons,1
porte,2
particulières,1
rapport,1
voix,11
pouvoir,5
millions,5
chiens,2
sommes,1
bruno,1
voit,1
cadre,1
véritable,2
fédérale,1
secteurs,1
soutiennent,1
égalités,3
préparer,1
simplement,1
chapeaux,1
régler,1
monopole,1
difficiles,1
injures,1
politique,8
attraper,1
placé,1
allez,1
formulation,1
dénoncer,1
listes,1
aller,2
connivence,1
résoudre,2
importantes,1
remercie,1
guérilla,1
organisé,1
parlementaire,1
partisan,1
mesures,3
forces,3
exceptions,1
général,1
violées,1
pourrissement,1
sulpice,1
organiser,1
payer,1
pourrais,1
pourrait,1
commerce,1
sortes,1
international,2
privés,1
moraux,1
campagnes,2
faudrait,1
indifférent,1
impliquent,1
maladie,2
obtenir,1
insécurité,5
froid,1
défends,1
nécessité,1
cause,1
familiale,1
possibilité,1
abstention,1
crime,2
détournements,1
réforme,1
turpitudes,1
clubs,1
solidaires,1
nécessaire,1
jugée,1
tuer,2
retrouver,1
bande,1
apporter,2
fournir,1
condamnent,1
agression,1
élections,3
essayant,1
humaines,1
demandé,1
voire,1
cinq,1
appuyée,1
depuis,1
froide,1
faire,15
nous,4
ecoutez,2
ouragan,1
tragique,1
roue,1
service,2
disant,1
attendre,1
connait,1
connais,1
absolument,4
émotions,1
nationale,1
colonna,1
mort,1
piquant,1
graves,1
parlement,1
doute,1
certains,1
fond,2
soigner,1
crédibles,1
participé,1
sentiments,1
croire,1
signatures,3
essaye,1
représentants,1
nécessite,1
lançant,1
municipale,1
opposition,2
comprends,1
marginal,1
matignon,2
démocratie,1
précision,1
parler,2
défendre,3
effondrement,1
indépendance,2
permet,1
israël,1
corses,1
trouve,5
prédécesseurs,1
essayer,1
comptent,1
cinquante,1
centaines,1
obtenu,1
certain,3
vous,5
paris,3
inéligible,1
afghanistan,3
phénomène,1
domaines,1
nombre,4
urnes,1
militaire,1
beaucoup,8
serons,1
fonctions,1
reste,1
seront,5
celles,1
lutter,1
mois,4
chirac,3
prendre,3
amis,2
