word,raw_frequency
légalement,1
allument,1
joie,1
adressais,1
méritent,2
outre,2
sacrifices,1
aboutissement,1
patriotique,1
écoute,2
efforts,1
attention,5
calculés,1
désolait,1
déclarer,2
comprendre,2
morceau,1
communistes,5
bénéficie,1
choisis,2
massive,7
compris,24
énonçant,1
voyait,1
petit,26
lycée,1
conserver,5
conjonctions,1
renonçons,1
classes,1
circonstances,6
confondre,3
numéro,1
traite,1
critère,1
conforme,1
liquidation,1
préparées,1
espérances,1
privilèges,2
incapable,1
revenant,1
innocent,1
unique,8
rapport,9
rédacteur,1
explique,5
ministères,2
acquis,2
pacifique,1
jégu,2
régler,4
sales,2
électorales,3
courtois,2
avantages,2
démenti,1
sélection,2
absolue,2
bloquer,1
distinguez,1
informés,1
mari,1
savait,4
commissaire,4
glorieux,1
savais,1
reçois,1
consacré,1
travaux,1
réellement,3
sanglants,1
discutable,1
mauvaises,1
élaborer,3
interroger,1
étudiant,3
fallait,8
bonnes,7
exercé,1
détails,1
passe,10
dusse,1
échelle,1
contribuable,1
prélèvement,1
exécution,1
immigrées,1
persévérance,1
autres,74
communauté,3
strictement,2
écarté,2
baron,1
payer,8
bénéficié,1
baudruches,1
farine,1
domaines,7
conseiller,4
verts,3
accusation,3
vertu,1
heure,11
positions,4
circonscriptions,5
jetée,1
appartiendrait,1
présentées,1
législations,1
témoigne,2
indemnités,1
économie,27
trouvait,1
choqués,1
interethniques,1
vulnérable,1
européenne,14
mauvaise,1
dite,1
vecteurs,1
accusés,1
détachent,1
ramené,1
rendent,8
idéologie,1
logique,1
modeste,2
volé,1
longtemps,8
mots,1
motu,1
benêt,2
réjouir,1
solde,1
expliqué,3
sociétés,1
citation,1
algérie,8
giberne,1
abandonné,1
imposer,2
dissoute,1
inventions,1
beaux,1
black,1
traditionnel,2
personne,18
utilisé,3
consacre,1
garder,4
question,15
éviter,4
créées,1
neuf,3
camps,3
doter,1
parlez,6
irréparable,1
passé,11
critiques,2
trouvons,3
apprentis,3
parler,15
connaissance,5
remerciement,1
guigou,1
racisme,1
dreux,3
surprise,5
additionner,1
reposait,1
nazi,1
menteur,10
consiste,4
coude,1
griffes,1
arbitrairement,1
apparait,3
plumet,1
triangulaires,2
dévaluation,1
textile,1
indépendance,32
scandaleusement,1
volontariste,1
représente,5
administration,5
agrandis,1
vraisemblable,1
secondaires,1
confié,3
espérance,2
déclenché,2
urnes,10
canards,1
survivre,1
aimé,1
craindrais,1
partisan,11
mitterrandiste,1
plaisir,2
allaient,1
manipuler,1
restera,3
abhorre,1
autorisation,1
voulez,22
accession,2
élire,15
dangereuse,1
continuent,3
agirait,1
charme,1
ennemi,4
patronat,1
abstenir,3
gouvernerais,1
apportera,1
passeront,1
péremptoire,1
méchet,1
bénéfice,3
escroc,1
majorité,17
boumediene,1
comptes,9
compter,3
faciliter,1
vieillissant,1
professionnel,1
croisé,1
exact,2
dizaines,7
sollicite,1
elever,1
victimisation,1
régionale,1
appliquée,2
désapprouver,1
légalisation,1
utiles,2
réduit,3
eaux,1
communication,1
accumulés,1
bénéficiaire,1
salops,2
officielle,3
vacances,1
matériel,1
assommé,1
ferme,7
arrive,15
soutenant,1
maroc,1
assemblée,9
manières,1
allemande,2
pierre,2
gauchiste,1
production,9
villes,5
mobilisé,2
désespérerait,1
continuerais,1
lourde,1
agression,3
seul,28
misère,4
compliment,1
tobin,3
aime,4
trouvez,1
motos,1
unir,2
unis,21
contredis,1
xénophobe,4
trouver,7
plusieurs,12
matière,3
paradoxe,1
retrouvée,1
menteurs,2
calomnies,1
clairement,2
carte,2
erreur,3
appuyant,1
débarquant,1
unie,1
formel,1
quoi,17
soumettre,1
principales,4
croates,1
arracher,1
ferions,2
horreur,1
devais,1
responsables,10
voterai,2
notions,3
sonne,2
pensent,5
rude,1
confrères,1
toucher,1
obtuse,1
contradictoire,1
récupère,3
enfermés,1
histoire,6
neutre,1
sauvant,1
perdue,2
aurions,4
inondations,1
française,49
camarades,1
claires,1
rempli,1
désolé,1
cyrus,1
pièges,1
tiens,4
amicale,1
directs,1
vivres,1
former,2
goulot,3
rubrique,1
bradé,1
sénégal,1
réalisation,1
payait,1
golfe,1
agressés,2
balladur,3
appartient,2
termine,1
indiscutable,1
remplacement,1
frontières,25
dessus,13
désordre,2
franchi,2
lynchage,2
guyane,3
renforce,1
étudier,3
conducator,1
entier,3
auditoires,1
désavoués,1
enfin,27
pont,2
secteur,1
observateurs,2
aurait,25
créeraient,1
durafour,2
impôts,7
erreurs,1
hargnes,2
aurais,12
interpelée,1
animaux,1
faveur,2
désavouée,1
dames,1
agissent,1
2004,1
opinions,1
avion,3
européen,11
écrasé,1
spécifiques,1
embêtante,1
fatiguée,1
pirouette,1
militaire,5
calomnie,1
efficacité,6
voulais,1
iront,1
initiée,1
retirées,1
distribution,1
traitaient,1
généralement,8
cacher,1
géré,2
souhaits,1
professais,1
reprenne,1
leader,1
qualifié,4
automobile,3
joueurs,3
retourné,3
étendus,1
coopération,2
premier,53
perte,2
viendront,2
tard,7
déclarent,1
victime,1
réjouis,2
décidé,4
économiques,4
démographie,1
torrent,3
orientées,1
localisation,1
poussé,1
gestion,2
rétablir,5
stéphane,2
prison,18
solidarités,1
protectionnisme,1
combien,5
indécent,1
paraissait,1
républicain,7
explosion,4
auraient,7
monstrueuse,1
permis,8
1958,1
rétablie,1
accès,1
groupes,3
vérifiée,1
1957,3
convenable,1
réputent,1
pluralisme,1
connaitre,1
déposés,1
envisager,1
décrit,1
renforcé,2
entrepris,1
fermer,2
tony,1
établissement,5
diplomatie,5
près,20
mondialisation,1
flatteur,1
napoléon,1
candidat,46
vieillie,1
respect,10
appui,2
désisteraient,1
succéderait,1
tirer,2
entrepreneurs,2
dirigés,2
geste,4
entrainaient,1
donnerait,2
baratin,1
échelon,2
entrainés,2
vague,2
digues,1
permettre,12
agitation,1
précédée,1
grèce,2
souhaitait,4
israéliens,2
dirigée,1
prévision,1
radiophonique,1
expérience,4
noté,1
aient,11
paquebot,1
jeunes,25
tenait,4
procédures,1
capituler,2
défini,1
internement,1
