word,raw_frequency
démantèlement,1
joie,1
valorisera,1
millénaire,1
verdâtres,1
veuillent,2
massive,12
compris,21
medef,2
argumentation,1
concorde,4
mettais,1
venues,2
représente,5
fameux,2
parliez,3
orientation,1
désespère,1
assignation,1
fini,2
renonçant,1
unique,7
comprenne,1
attendez,4
acquis,1
pacifique,1
strict,1
râleries,1
électorales,2
parfois,13
plaire,1
comptais,1
fins,1
partielle,1
intervention,10
signer,2
signes,1
savait,1
maintien,2
réellement,4
mauvaises,2
appelions,1
financés,1
avocat,7
illusoire,1
compagnies,1
fallait,7
exigeant,2
punaisé,1
planétaires,1
exporte,1
gagnée,2
autres,56
communauté,6
anodin,2
utilisent,3
bénéficié,1
individualisme,2
deçà,1
domaines,2
verts,3
vertu,2
heure,6
positions,2
pensants,1
pitoyables,2
économie,16
défavorisées,1
augier,1
atteinte,1
patate,1
rendent,4
modeste,1
retrouvent,2
adhésions,1
documentaire,1
imposer,11
êtes,19
élargissement,1
personne,16
remorque,1
pétition,1
question,25
parlez,5
hexagone,1
critiques,2
sujets,14
parler,22
allée,3
perdent,1
crédit,1
démocratiques,2
tabou,4
droiture,1
allés,2
partant,1
auparavant,1
patrimoine,6
contraint,3
modèle,24
urnes,3
confrontent,1
choquait,1
envisage,3
ultralibéraux,2
aimé,1
renouerai,1
finirait,1
humanisme,1
partent,1
irlande,1
assistance,2
publiques,4
restera,1
voulez,41
massacre,1
continuent,3
plongeait,1
locale,2
ennemi,1
patronat,2
hygiène,1
déceler,1
éternel,1
classiques,1
comptes,8
plantez,2
psychiatre,1
chantiers,1
récifs,2
absence,3
corrompues,1
godwin,1
éthique,1
port,1
appliquée,6
roumanie,4
étroits,1
réduit,1
concentrent,1
bassesse,1
militantes,1
asphyxie,1
souveraineté,30
ferme,4
inquiéter,2
assemblée,12
allemande,2
délocalisation,1
normalisation,1
lourde,5
locaux,3
renseignement,5
oublié,3
aime,3
embargo,1
envisagé,1
unis,15
réunifier,1
perspective,8
recherches,1
plusieurs,5
habits,1
arriverai,1
cinéma,1
violemment,2
unie,4
forger,1
reviendrais,3
intra,2
lisbonne,2
régler,6
horreur,1
caudines,1
responsables,21
voterai,1
brésil,2
instrument,1
récupère,1
histoire,24
insidieusement,1
ponte,3
rempart,1
claires,4
accomplit,1
florence,1
compétence,1
pertinemment,6
montrent,3
appauvrissement,1
réalisation,1
retirerai,1
bush,1
étend,1
agir,2
frontières,36
organise,2
absolue,2
désordre,2
étant,4
entier,6
apparu,2
renoncement,1
cherchez,1
accusent,1
impôts,11
dogmes,1
chercher,10
autoriser,1
européiste,4
sommation,1
militaire,6
sévit,1
généralement,1
leonarda,1
caches,1
historiquement,2
continue,4
premier,28
équivalent,1
perte,5
tard,3
effectivement,22
gestion,5
civilisations,1
affaissement,2
combien,5
saisirais,2
indécent,4
métronome,1
explosion,3
organisé,4
invitations,1
cambrioleurs,1
régimes,1
accès,2
revenir,6
placides,1
associe,1
majeur,3
opposerait,1
établissement,1
diplomatie,5
réitérer,1
insinuer,2
logement,5
section,1
combatte,1
équilibre,3
éprouvée,1
tienne,1
vague,4
seule,21
grèce,4
admettre,6
risible,1
exercer,1
expérience,3
supplie,1
paquebot,1
jeunes,4
montons,3
périls,1
retourne,2
continué,2
archaïque,2
libyen,2
rester,6
exister,4
mienne,3
constance,2
restez,1
violence,10
accueillons,1
francfort,2
graverai,1
présentant,1
soudan,1
présentation,1
entendons,1
contribue,2
exposer,1
courageusement,1
transparence,7
barbe,1
niveau,13
immigrés,1
particulière,3
hausse,2
rendre,11
abandonné,2
couvert,2
ouvertes,4
participant,1
dirigent,1
financières,1
billets,1
seuls,16
tours,1
cruels,1
puisse,14
date,9
justement,8
dati,1
reconnues,1
arsenal,1
accéléré,1
gauche,52
oblige,6
baladaient,1
numériques,1
promouvoir,1
trainés,1
survie,5
fussent,1
pédagogistes,1
responsabilité,24
souffrances,1
retenus,2
arbitre,1
livrer,1
constituant,1
salir,2
univers,1
cesser,2
semble,7
détournés,1
discussion,1
suscité,2
contribué,4
spécificité,1
places,1
placer,1
gagné,3
opérer,2
courte,1
problématique,3
développer,2
déterminée,1
eglises,1
avenir,19
gouvernent,2
lorraine,2
slogan,4
banlieue,1
?...,1
caves,2
jalousie,1
formule,1
représenté,1
pensée,5
migrants,1
essence,2
fixées,1
puisque,25
hitlerum,1
obligé,2
universalité,1
qatar,5
retrait,2
élément,2
démontrerait,1
rappelez,1
négociables,4
menées,1
rappeler,6
récidivistes,2
agricole,2
terroristes,1
meilleure,3
tronquée,1
principaux,3
levé,1
mandats,3
guider,1
ferais,2
meilleurs,1
incohérence,3
ferait,2
manipulation,2
salut,1
expérimenté,1
ouvrant,1
aspirer,1
naturelle,3
existent,8
galerie,1
considéreraient,1
essentielle,2
considérablement,2
noir,1
échos,1
fermement,1
illégaux,1
entendaient,1
communautaire,1
pouvions,1
harmonieuse,1
engagées,1
actions,2
réhabilitent,1
adoptant,1
emprunts,2
verrou,3
transmet,1
oubli,3
auteurs,1
poison,2
creuset,3
creuser,1
conçue,1
nôtres,3
syndicats,3
travaillions,1
guerres,1
salutaire,1
œuvrent,2
poser,6
actuelle,1
posez,4
serait,17
souhaite,3
adhérents,1
verser,1
massivement,1
sauvetage,1
salué,1
utilisation,2
profond,1
rejettent,1
barjot,2
envolés,1
honneur,5
évoluons,1
couples,1
mœurs,1
enracinent,1
gravement,1
excédent,1
vents,3
balader,2
contraints,1
analystes,1
apparaît,6
vend,1
esclavagisme,1
immense,8
delà,7
rejointes,1
venu,2
rédigé,1
léonin,1
publique,17
étrangère,7
gentil,3
inquiété,1
parfait,2
cynique,1
dramatiques,1
parvenus,1
risques,4
veuille,1
inégalité,1
pourra,1
ministère,6
fondement,1
proclamons,1
opprimé,1
monde,54
séparer,1
arriver,6
assurément,1
grosses,1
résultat,2
déliant,1
étés,1
coûts,1
tirant,1
voisins,1
condamnées,1
rangs,1
coûte,1
parle,18
prend,7
parla,1
préférais,1
vendu,2
considériez,1
installée,1
fête,1
revient,2
tromper,3
moteurs,1
