word,raw_frequency
conserver,1
africaine,1
polémique,1
bulletins,1
profit,2
politisation,1
mensuelle,1
résultats,1
révolution,1
thatcher,1
appuyés,1
étonnés,1
créativité,1
consciemment,1
communistes,5
actuelle,5
compris,2
inique,1
petit,1
naturalisation,1
gentillesse,1
bande,3
injustice,1
internes,1
conseils,6
communes,1
sénat,3
offert,1
préparer,2
préparées,1
inégaux,1
traits,1
routines,1
privilèges,1
européen,4
politiciennes,1
fini,1
gaspillage,1
fonction,6
unique,6
rapport,2
explique,2
donnent,1
efforts,1
pacifique,1
tournant,1
région,2
prévention,2
déficit,1
électorales,5
tentation,1
formes,2
sélection,1
handicapé,1
fortune,1
virulente,1
réels,1
affecter,1
intervention,1
menus,1
albert,1
sérieusement,1
maintien,2
consacré,1
débat,8
claire,1
réellement,1
énarques,2
odieuses,1
préparatifs,1
semblent,1
acceptables,1
surtout,3
initiative,3
culturelle,1
formation,2
mars,13
centaines,1
rétribués,1
passe,4
immigration,7
contribuable,1
allègent,1
assassinats,1
socialisme,6
autres,10
dispose,3
communauté,1
réservera,1
quinze,2
pirates,1
payer,1
développement,1
boulots,1
chambre,3
anglican,1
déborder,1
rupture,1
décisions,1
domaines,2
trompons,1
négoce,1
cruellement,1
vertu,1
heure,1
fête,2
ressent,1
occident,2
pires,1
économie,2
ingéniés,1
patronne,2
condamnation,1
dernière,1
vols,1
essentiel,2
economie,1
logique,1
méprisant,1
voudrais,2
1940,1
destin,1
séparé,1
certains,4
voudrait,2
normal,1
timidement,1
démolisseurs,1
soudain,1
obtenu,2
correspondre,2
achève,1
normalement,1
etats,4
surmonter,1
plate,1
absolu,1
imposer,1
répandues,1
instauration,1
socialiste,5
imputer,1
personne,2
injuste,2
territoriale,1
longues,1
justifiant,1
hauteur,1
question,2
éviter,2
veillerons,1
total,2
constituaient,1
irréparable,1
passé,2
blum,2
attentifs,1
intérêts,2
parler,2
légaliser,1
cambriolages,1
connaissance,2
poursuite,1
assaillent,1
hitlérienne,1
surprise,1
immunité,1
cartel,1
bénis,1
redressement,2
barriste,1
ayons,1
réservé,2
arbitrairement,1
donné,2
vite,1
annoncée,1
connu,2
phénomène,1
creux,1
préféré,2
observé,1
valeurs,2
beaucoup,4
volaille,1
anarchique,2
françois,1
matérialistes,1
semblants,3
nièvre,1
urnes,2
talent,1
autoritarisme,1
demander,2
mêlées,1
suffiront,1
fermeté,2
nouvelles,1
trois,10
commande,2
publiques,1
allaient,1
précédent,1
remédier,2
effet,7
mises,1
cynisme,1
noirs,3
indispensable,2
devenu,2
élire,1
débarquement,1
encouragés,1
apprécier,1
ennemi,1
ordres,1
abstenir,1
expérience,3
pressant,1
bénéfice,1
liberté,3
autorité,1
majorité,10
efforce,2
besoin,2
compter,2
nécessité,1
montagne,1
capitale,1
intellectuelles,1
frustrer,1
lustre,1
étriqué,1
approuver,1
grâce,3
laissera,1
difficulté,1
chargeant,1
vieillards,1
domaine,2
pors,1
réduit,1
désole,1
arracher,2
communication,1
comprendre,1
puissante,1
laisser,3
alimenter,1
exerçant,1
justice,5
souveraineté,2
matériel,1
province,2
aspire,1
ferme,2
éluder,1
soutenant,1
assemblée,13
caractéristique,1
pierre,1
production,1
représentait,1
mobilisé,1
belle,1
lettre,7
éloquence,1
entreprends,1
titres,1
riches,1
accaparer,1
cadre,2
rassemblement,5
compatriotes,2
trouver,2
plusieurs,2
matière,3
gestionnaire,1
comportement,1
calomnies,1
faute,4
organisée,2
essaie,1
vive,1
oublient,1
pseudo,2
coloniser,2
lançant,1
partie,7
exacte,1
quoi,4
récent,1
petites,2
soumettre,1
quarante,1
maîtresses,1
ballottage,1
terrorisme,4
pétain,1
horreur,1
armes,2
responsables,2
partis,10
tardivement,1
sincèrement,1
volontés,1
représentants,3
chiraquienne,1
surprendre,1
démocraties,1
référendum,1
dissimuler,1
causer,1
accaparent,1
parfois,2
brandissant,1
dépasse,1
côté,1
parents,1
institutions,2
réservée,1
appartenir,1
débats,1
accomplir,2
militaires,1
réaliser,1
devait,1
occultées,1
perdus,2
voire,2
former,2
incroyable,1
montrent,1
expulsions,2
délinquance,1
offrant,1
balladur,5
ostracisme,2
apôtre,1
condition,1
frontières,3
déclarent,1
repousse,1
absolue,1
redoutable,1
étant,1
hiver,1
lettres,1
organes,1
social,4
establishment,1
enfin,4
dignes,1
pont,1
modifier,2
aurait,5
décalage,2
étang,1
millier,2
collectivité,1
aurais,2
répondre,1
semblant,1
brusquer,1
présidente,1
avion,1
briser,1
relatif,1
alléguant,1
détriment,2
reagan,1
proclamé,1
calomnie,1
notera,1
disposant,1
amputer,1
renvoyés,1
continuer,1
régulièrement,1
vigilant,1
sociale,3
proclament,1
leader,1
conséquence,4
priori,1
étrangers,8
souffler,1
semaines,2
coopération,1
accompagner,1
cordial,1
montant,1
quasi,2
apportent,1
tard,4
manifester,1
prospérité,1
compromis,1
obéi,1
pénétrait,1
décidé,2
économiques,3
dirigisme,3
traiter,1
dépouillement,1
profondément,2
regardez,1
innombrables,1
effectivement,2
mauroy,1
gestion,1
rétablir,3
plans,3
basculerait,1
combien,2
créer,2
lancer,1
interdictions,1
républicain,2
explosion,1
organisé,2
auraient,2
approbation,2
incapables,1
1958,1
rétablie,1
fiscalité,1
urss,1
rappelant,1
université,1
fatalement,1
subversive,1
pluralisme,2
octobre,1
patriotisme,2
mêmes,2
entrepris,1
femmes,2
établissement,1
diplomatie,3
tenus,1
dirais,1
sélectionnons,1
