word,raw_frequency
africaine,2
efforts,1
expliquera,2
époque,1
comprendre,1
veuillent,1
communistes,2
cocktail,1
massive,4
compris,5
petit,11
maladie,1
utiliser,2
circonstances,4
internes,1
urbanisme,1
représente,1
critère,1
attentif,1
circuits,1
préoccupe,1
désespère,1
incapable,1
souche,1
unique,1
rapport,4
obligations,1
explique,1
informée,1
augmenter,1
contrefacteur,1
régler,2
indicateurs,1
électorales,1
préoccupés,1
plaire,1
bloquer,1
franchir,1
intervention,2
reçoit,2
savait,2
commissaire,3
figaro,1
reçois,3
élaborer,1
bataillons,1
fallait,3
appoint,1
passe,2
échelle,1
substitue,1
passage,1
autres,37
communauté,3
strictement,3
payer,1
sortent,1
domaines,4
traité,4
accusation,1
heure,3
positions,5
dits,1
appréhendons,1
ironiques,1
molotov,1
trouvais,1
européenne,11
réfugier,1
mortelle,2
tabassé,1
rendent,1
idéologie,1
1942,1
mots,3
expliqué,1
pacificatrices,1
rigoureux,2
remontants,1
socialiste,1
sauvés,1
personne,9
armurerie,1
membres,1
question,21
éviter,1
refusons,1
parlez,3
passé,4
critiquer,1
sujets,5
admettent,1
parler,15
seraient,4
douaniers,1
pilon,1
menteur,1
nuisait,1
arrivé,2
masse,1
diabolisation,3
brûlées,2
connu,4
phénomène,3
indépendance,13
budget,2
cartes,1
troie,2
remplacé,1
modèle,2
jettent,2
humblement,1
aimé,1
rassembler,2
modernité,1
irlande,1
partisan,1
plaisir,1
allaient,1
restera,2
élira,1
voulez,22
accession,1
élire,1
démarche,1
exercées,1
transports,2
manœuvre,1
catégorie,2
guéri,2
passeront,2
bénéfice,2
construit,1
soutient,1
désillusions,1
besoin,5
compter,1
nécessité,2
offrir,1
professionnel,1
porc,1
rasent,1
dizaines,2
osent,2
prises,1
domaine,2
étroits,1
réduit,1
communication,1
correctionnelle,1
confions,1
%...,1
salops,1
vacances,2
matériel,1
ferme,3
arrive,2
assemblée,5
manières,1
allemande,5
pierre,1
gauchiste,1
production,2
observe,1
mobilisé,1
vecteur,1
lourde,2
javier,2
avance,5
aime,8
excuserez,1
unis,7
trouver,7
plusieurs,5
boréal,1
passait,2
faute,2
rats,1
erreur,2
échouait,1
cibles,1
tournera,1
corrompus,1
proposent,1
entré,2
devais,2
entrainement,1
prestation,1
mondial,1
sincèrement,2
correspondent,1
pensent,3
référendum,11
nulles,1
contradictoire,1
sourit,1
connaître,1
regimber,1
choquante,1
trouvera,1
nécessite,1
félicitent,1
débats,4
désolé,1
militaires,1
prestige,1
pièges,1
compétence,1
inopinément,1
égyptienne,1
sncf,1
bush,1
étend,1
naturel,1
singe,1
frontières,1
concurrentielle,1
organise,1
étant,7
franchit,1
entier,1
lourdement,2
enfin,15
piège,1
écrire,1
oradour,2
aurait,13
impôts,1
aurais,5
physiquement,1
expression,1
animaux,1
faveur,10
souris,1
signer,1
européen,19
militaire,4
résolutions,2
distribution,1
généralement,4
cacher,1
fragile,2
qualifié,2
priori,1
continue,4
coopération,2
premier,12
perte,2
adopté,3
viendront,1
tard,1
dénoncées,1
victime,1
résignés,1
opéra,3
économiques,4
abstraire,1
torrent,1
sine,1
poussé,1
gouverné,2
implantation,1
abusé,1
combien,4
donne,3
organisé,1
auraient,2
incapables,2
soixante,2
bondy,1
groupes,3
1957,2
1956,1
suivi,2
frotte,1
refusez,1
décris,1
inconvénients,1
promeuvent,1
matériels,1
majeur,1
perdons,1
diplomatie,1
officier,1
blessés,1
insuffisante,1
candidat,6
respect,1
mousse,1
