word,raw_frequency
sacrifices,1
profit,1
africains,1
proprement,1
étudiant,1
sélectionné,1
musulmane,5
bénéficie,1
détachent,1
compris,4
parle,4
traditionnel,1
blanchiments,1
coutume,2
circonstances,1
internes,1
venues,1
représente,1
reconnais,1
lois,2
agrégat,1
gesticulations,1
laisser,5
souche,2
innocent,1
unique,1
rapport,2
attendez,2
passez,1
pacifique,2
successeurs,1
honneurs,1
patriotes,1
construire,2
électorales,1
connaît,2
pourrait,3
priorités,2
sélection,2
moteur,1
bloquer,2
intervention,1
reculé,1
signes,1
emporter,1
garant,1
savais,1
débat,10
claire,1
sources,1
bricolage,1
communautés,2
laxistes,1
amendable,1
lumière,2
formation,1
passent,1
centaines,1
ramasser,1
passe,3
honnêtes,1
immigration,12
redresser,1
passage,1
totalité,1
autres,8
visités,1
péage,1
communauté,1
strictement,1
quinze,2
piéger,1
payer,1
côte,2
mariani,1
individualisme,2
récupérer,1
morales,1
réalisée,1
sordide,1
conseiller,3
verts,1
vertu,1
heure,1
encouragé,1
libérait,1
possibilités,1
pattes,1
indemnités,1
économie,1
passions,1
intermède,1
mortelle,1
massive,2
absolument,6
logique,1
fréquentent,1
voudrais,3
mots,1
certains,1
réjouis,2
réjouir,1
satisfont,1
accordées,1
quelconque,1
comportements,1
aime,1
absolu,1
générations,2
glissé,1
formuler,1
connais,2
socialiste,2
personne,7
injuste,1
actif,1
tient,2
honte,1
apparaissent,1
reflet,2
éviter,1
recule,2
prochaines,1
froid,1
passé,2
sujets,4
utiliser,1
automne,1
visage,1
connaissance,1
morceaux,1
reposer,1
révolte,1
moitié,1
ecoutez,9
dicte,1
autoproclamée,1
connu,1
forge,1
retire,2
longue,1
partant,1
énergique,1
françois,2
mécanisme,1
émeute,1
corruptrice,1
conforme,1
gaxotte,2
partisan,2
masse,1
historien,1
ferment,1
effet,9
noirs,2
voulez,4
calendrier,1
parfaire,3
droit,10
posent,1
tranchée,1
exercées,1
ordres,1
abstenir,1
catégorie,1
retirée,1
liberté,5
basculement,1
autorité,1
majorité,4
découvert,1
efforce,1
partage,2
nécessité,1
offrir,1
ségur,1
jamais,11
grâce,2
spécialement,1
difficulté,2
cohn,1
port,1
correspondons,1
utiles,2
métro,2
malek,2
communication,2
fini,1
militantes,2
ambiance,1
réserve,1
souveraineté,3
calais,1
maroc,1
écrirai,1
pierre,2
production,1
apparaitre,1
lourde,2
seul,4
natation,1
retenir,1
millions,9
règles,2
jour,4
unis,2
première,4
congrès,3
expriment,1
incohérentes,1
créateur,1
coty,1
compatriotes,3
intervient,1
différence,1
carte,1
appuyant,1
réveiller,1
rigoureuse,1
poursuit,1
succès,2
umps,1
supplémentaires,1
angleterre,4
soumettra,1
côté,5
gendarmerie,1
responsables,3
partir,3
partis,3
individu,2
sincèrement,1
volontés,1
allongement,1
raid,1
religion,13
tripotages,1
connaître,1
histoire,14
dépasse,1
parents,2
effroyable,1
régulière,1
afghan,1
lâche,1
tribala,1
conversions,1
rase,1
votées,1
obama,1
rubrique,1
réalisation,1
apparence,1
conquérant,1
appartient,4
cornes,1
steeve,1
échanges,2
remplacement,1
frontières,4
renonce,1
gouvernementales,1
gaudin,3
étant,2
