word,raw_frequency
etat,6
passer,1
diplomatiques,1
petite,1
fameux,1
infirmières,1
redistribuer,1
faire,15
imaginez,1
entrer,2
enfants,2
police,4
clubs,1
somme,1
espère,1
compris,2
respecté,1
maladie,2
rôle,2
soulevé,1
conseils,1
préparer,1
commerce,1
follement,1
détournements,1
français,12
permette,1
nécessité,1
fonction,1
amour,1
rapport,1
augmenter,1
amodiation,1
certes,1
signe,1
pourrait,1
certitude,1
pourrais,1
terroriste,3
électeurs,2
impuissance,1
félonie,1
chinois,1
hommes,4
inacceptable,2
camp,1
notant,1
fond,2
raison,2
avons,6
surtout,4
opérations,3
éligible,1
centaines,1
passe,1
bretagne,1
train,1
immigration,1
autres,8
israël,1
écarté,1
payer,1
celle,2
autrement,1
morales,2
immigrés,2
contrôle,1
domaines,1
conseiller,1
gilet,1
hallali,1
préoccupations,1
autonomie,2
grande,3
attraper,1
américains,1
talamoni,1
économie,1
objective,1
conformément,1
absolument,4
rendent,1
grands,1
voudrais,1
privés,1
aujourd,3
décidées,1
obnubilés,1
importantes,1
surcroît,1
petit,2
plus,11
veulent,1
prendre,3
détruit,1
façon,2
heures,1
personne,2
guérilla,1
estime,1
pénitentiaire,2
affaire,1
américain,1
tour,1
connait,1
parlez,1
chassé,1
sujets,1
parler,2
qualités,2
seraient,2
endroits,1
surprise,1
consiste,1
solidaires,1
ecoutez,2
éradication,1
international,2
tempête,2
monnaie,2
proprement,2
indépendance,2
permettre,2
voleur,1
beaucoup,8
frustre,1
quelques,4
pachtoune,1
gêner,1
entrée,1
demandez,2
urnes,1
dieu,1
crédibles,1
vitrolles,3
trois,1
pensons,1
jacques,1
extravagant,1
devenue,1
restera,1
méthodes,3
fédérale,1
voulez,6
conscients,1
vient,1
démarche,1
croient,1
bruit,2
ordre,2
loyauté,1
violation,1
liberté,1
autorité,2
stratège,1
pourrissement,1
classiques,1
besoin,1
tragédie,3
aiment,1
offrir,1
femme,1
absence,1
formidable,1
osent,1
remplissent,1
domaine,3
souhaiterais,2
connaissance,1
patriote,1
marche,2
entre,1
corses,1
médiatiques,1
affirment,1
entends,1
réserve,3
longtemps,1
derrière,1
lourds,1
abandon,1
froide,1
villes,1
dirigeants,1
apparaitre,1
locaux,1
limité,1
agression,1
positives,1
préalable,1
droit,1
voter,1
eventuellement,1
conséquent,8
jour,3
chapeaux,1
première,7
plusieurs,1
voyons,1
neutralité,1
1500,1
compatriotes,1
occuper,1
jusqu,2
maire,1
samedi,1
soyons,1
lançant,1
partie,1
guerre,3
monopole,1
terrorisme,7
commissions,1
certain,3
partis,1
mesures,3
représentants,1
histoire,1
perdue,1
leurs,6
parents,1
restez,1
camarades,1
homme,3
était,7
formulation,1
brochures,1
voire,1
étais,1
dérisoire,1
cadre,1
confondu,2
obtenir,1
congrès,2
doute,1
battu,3
reprises,2
rayonnement,1
rapproché,1
détail,1
redoutable,1
chances,1
organes,1
entier,1
