word,raw_frequency
hallucinante,1
soutenu,1
géographique,1
annoncez,1
injustice,1
polémique,2
révèlera,1
attention,2
salle,1
calculés,1
tendre,1
positive,1
étudiant,2
sponsors,1
encéphalie,1
musulmane,4
communistes,4
bénéficie,1
somme,3
comptons,1
compris,3
petit,9
maladie,1
renvoyé,1
formidable,1
utiliser,1
circonstances,2
perte,1
opération,1
prestigieux,1
représente,3
reconnais,1
sénat,1
antichrétienne,1
parliez,2
préparer,1
siégé,1
paralytique,2
monter,3
meilleur,1
laisser,2
innocent,2
unique,4
rapport,3
rédacteur,1
celui,10
piat,2
rôle,2
honneurs,1
patriotes,3
prêts,2
abstentions,1
évident,5
pourrait,7
affirmations,1
formes,1
distinguer,1
ingérence,3
absolue,1
bloquer,1
partielle,1
intervention,1
annulait,1
mari,1
savait,1
putains,1
maintien,1
débat,4
claire,1
comité,1
offensive,1
musulmans,1
ferais,1
candidat,4
vivement,1
paon,1
dessous,1
admire,1
travaux,1
surtout,5
rire,1
germanomane,1
fallait,2
mars,4
centaines,2
secouent,1
passe,3
apporter,1
immigration,3
coïncidences,1
occasion,2
socialisme,1
autres,14
pessimiste,1
rodomontades,1
communauté,2
strictement,5
soutenues,1
payer,1
simulacre,1
inquiéter,1
chambre,1
proche,1
morales,1
cache,1
domaines,1
voulait,4
traité,4
accusation,2
heure,2
injustement,1
autonomie,1
impliqué,3
auriez,1
dits,1
trouvait,1
écarte,1
européenne,9
préoccupé,2
dite,1
dernière,2
rasée,1
guerres,4
interdisait,1
pensez,1
logique,1
fasciste,2
voudrais,4
1940,2
mots,2
certains,6
voudrait,1
normal,2
1949,2
sociétés,1
fuite,2
josrac,1
certaine,1
algérie,4
poules,1
reconnaître,1
formules,1
socialiste,5
personne,8
injuste,1
honte,2
question,15
affaire,8
héhé,1
parlez,5
emberlificotés,1
passé,3
salut,1
intérêts,6
parler,8
devions,1
souverainetés,1
connaissance,1
fournitures,1
miennes,1
vêtements,1
nazi,1
consiste,1
arrivé,1
ecoutez,19
botte,2
mettez,1
dicte,1
négative,1
préféré,1
considérable,2
mépris,6
auparavant,1
beaucoup,22
eric,1
sachons,1
contraint,1
raté,1
modèle,1
éventuelle,1
choquait,1
bombarde,1
silguy,1
pleine,2
commando,1
joué,1
démissionner,3
fanatiques,1
trois,12
monarchique,2
plaisir,1
danger,3
bureau,10
effet,8
chevallier,4
moment,19
fédérale,1
voulez,4
aboutit,1
posent,2
apprécier,2
frondeur,1
résolu,1
menacés,1
origines,1
liberté,3
éternel,1
autorité,2
majorité,7
découvert,1
quatrième,2
classiques,1
besoin,4
susini,1
aiment,1
crevon,2
manger,1
belges,1
commencé,2
couramment,1
grâce,3
osent,1
cohn,2
illusions,1
domaine,1
satellites,1
électrices,1
accumulés,1
continuelle,1
fini,3
entendu,2
entends,2
justice,6
souveraineté,4
représenterait,1
amène,1
arrive,2
fonction,2
assemblée,2
hébergés,1
allemande,1
bourgeoise,1
mortelles,1
apparaissait,1
sportules,1
douste,1
agression,3
kosovo,4
bayrou,1
survive,1
mesurez,1
trouvez,1
sortants,1
moindre,1
jour,15
certaines,2
première,11
plusieurs,7
aéroport,1
convaincu,2
compatriotes,3
clairement,2
pointilleux,2
différence,3
vive,1
chansons,1
pseudo,1
huitièmes,1
neige,1
soyons,1
partie,13
minorité,2
sérieux,5
sévère,1
principales,1
croates,1
régler,1
importance,1
responsables,4
partir,4
partis,2
volontés,3
priorité,1
pensent,4
avis,3
confrères,2
tournée,1
électorales,1
contradictoire,1
gratifiant,1
histoire,1
protection,2
grands,2
italiens,1
noyautage,1
justement,1
souverainiste,1
voire,1
serbie,4
dérisoire,1
coïncident,1
moteur,1
chaudron,1
honteusement,1
différent,1
juridictionnelle,1
blazy,1
gouverne,2
piques,1
appartient,1
envisager,1
soutiens,2
ultra,1
échanges,2
entrer,2
frontières,1
prétendus,1
intégrerait,1
écœurement,2
secours,1
machination,1
étant,1
hiver,1
lettres,1
statuts,1
piliers,1
subiraient,1
enfin,8
désignation,2
associé,1
aurait,7
impôts,1
souveraine,1
aurais,2
répondre,3
semblant,2
rassemblés,1
2002,1
textes,1
2001,1
conférence,1
opinions,1
regrette,1
européen,11
défensive,2
folle,2
racistes,1
immigré,1
militaire,5
calomnie,1
efficacité,1
juin,2
gênée,1
trahira,1
établisse,1
départements,1
éligible,1
généralement,1
comparer,2
historiquement,1
conséquence,2
chasse,1
continue,1
test,3
premier,8
germanophile,1
concerne,1
tard,2
manifester,1
prospérité,2
victime,2
mort,3
matraquage,1
abstraire,1
ceci,4
ralliés,1
contradictoires,1
phrases,1
poussé,1
basculer,1
capables,1
civilisations,1
privée,1
villes,4
créer,1
infirme,1
républicain,1
masses,2
inacceptable,3
clair,1
vedettes,1
tirer,1
permis,2
importants,1
orage,1
groupes,1
remplaçant,1
1957,1
mauvaises,2
éloigné,1
convenable,1
éventuellement,3
napoléon,1
octobre,1
inspire,1
courageux,1
établissement,1
diplomatie,3
minimum,1
rendront,2
bande,1
complot,2
chanteur,1
adversaire,6
renier,1
rempli,1
performance,1
respect,6
colonie,1
municipales,1
tomber,1
efforcer,1
évacuation,1
prétendait,1
échelon,2
adversaires,5
juridique,2
combattu,1
