word,raw_frequency
aberrante,1
soutenu,2
lassés,1
couillons,1
conserver,1
injustice,5
strictement,2
maçonnerie,1
tailleur,1
euromondialistes,1
bérézina,1
attention,2
banque,1
espérer,1
partagé,1
proportionnellement,1
pertinente,1
disparaitre,3
recevrais,1
effacer,1
communistes,2
complaisance,1
prévaloir,1
somme,1
massive,2
compris,5
révélée,1
indochine,1
petit,12
membres,4
représentation,3
crainte,1
circonstances,5
expressément,1
conseils,5
représente,4
conservé,1
reconnais,1
sénat,1
titre,1
militant,4
monter,1
politiciennes,1
laisser,2
orient,3
fonction,1
unique,1
rapport,1
obligations,1
attendez,5
millénaire,1
grief,2
augmenter,1
régler,1
citer,1
field,3
électorales,1
courtois,1
pourrait,3
enrobée,1
pourrais,1
absolue,2
bloquer,1
suggérer,1
devantures,1
reçoit,3
impatience,1
emporter,1
commissaire,1
négocie,1
débat,5
insultaient,1
réitéré,1
suffi,1
élaborer,1
lumière,2
initiative,4
affective,2
fallait,4
respect,2
centaines,1
ramasser,1
passe,2
plaignait,1
apporter,2
retrouverons,2
immigration,4
contribuable,1
cracher,1
lyonnais,2
groupusculaire,1
renoncez,1
autres,19
cantonales,1
dispose,1
prêt,2
couchée,1
quinze,2
payer,1
méfiez,1
bénéficié,1
cellules,1
morales,2
assuré,1
décisions,7
domaines,1
motivé,1
traité,2
antenne,1
gnomes,1
voulais,2
dires,2
avère,1
appelé,1
olivier,1
désobéissance,1
auditeurs,2
grece,1
européenne,4
tomber,2
dernière,3
vides,1
joint,1
absolument,2
emblématiquement,1
reviens,1
trêve,1
voudrais,7
constaterez,1
pratiquiez,1
certains,1
timmermans,1
réjouir,1
délictuelle,1
hyper,1
correspondre,1
strates,1
échelon,3
antennes,1
certaine,4
algérie,3
fusse,1
tuent,1
égalité,1
montrant,1
écoutent,1
trompent,1
heures,4
félon,8
personne,10
injuste,3
actif,1
lourdes,2
maladie,2
twain,1
hauteur,2
question,8
éviter,1
améliorerait,1
resterais,1
prochaines,3
regroupé,1
parlez,4
fiscaliste,1
suffrage,2
suffisant,2
derniers,1
syndiqués,1
descends,1
parler,9
visage,2
seraient,4
anticipé,1
agitation,6
rectifiera,1
emprise,1
provençal,1
consiste,3
arrivé,2
ecoutez,14
crédit,4
frelet,1
habituellement,1
évité,1
conférences,1
sursis,1
venues,1
longue,1
justifiaient,1
parleurs,1
mépris,1
voyant,1
beaucoup,20
syndicalisme,1
françois,2
troie,1
raté,1
modèle,1
demandez,1
corrompre,1
inéligibilité,2
canards,1
survivre,1
arrestation,1
demander,1
pleine,4
agitées,1
joué,2
tartufferie,1
trois,15
maxima,1
plaisir,2
danger,1
multiples,1
effet,4
mises,1
pilote,1
fédérale,1
voulez,5
élire,3
majorités,1
démarche,3
mènerais,1
conflit,2
exercées,1
ordres,7
rappelé,2
manœuvre,1
origines,1
liberté,1
réitérait,1
éternel,1
payant,1
majorité,9
ultime,1
efforce,1
comptes,1
élue,2
alternatives,1
obtiendra,1
professionnel,1
aient,2
basque,1
euromondialisme,2
administratifs,4
formidable,2
grâce,2
spécialement,1
prises,2
cohn,2
régionale,1
caroline,1
thérapeutique,1
mobiles,1
utiles,1
communication,1
irresponsables,1
accumulés,1
incapable,1
entendu,3
tracée,1
allemands,1
perdue,1
irrémédiable,1
arrive,4
derrière,5
assemblée,7
procédé,2
championnat,1
villes,1
dirigeants,3
conjurés,1
agression,3
tenez,3
lettre,1
aime,2
réserves,1
totalitaire,1
moindre,3
cadre,4
unis,1
santé,1
trouver,2
remplace,2
aéroport,1
matière,1
convaincu,2
tendant,1
proie,1
appuyé,1
prouve,4
frappé,1
erreur,1
oublient,1
chansons,1
huitièmes,1
milieu,2
tombaient,1
soyons,4
plaira,1
partie,7
sérieux,3
quarante,4
principales,1
façades,1
terrorisme,4
armes,4
responsables,3
partir,1
partis,15
judiciaire,1
route,3
représentants,1
pensent,3
soustraient,2
mienne,1
dimension,1
copains,1
souhaiterai,1
tendances,1
arvor,1
attachement,1
négocient,2
corruption,2
côté,4
couverture,1
institutions,2
pourriez,1
appartenir,1
débats,2
rejoint,1
journaliste,1
indue,1
balkans,1
justement,5
tiens,2
martinique,1
lancent,1
radio,1
choc,1
totalement,1
taureaux,1
base,2
avez,10
rend,3
appartient,1
envisager,1
caducité,1
soumets,1
naturel,1
entrer,2
frontières,2
organise,1
dessus,2
désordre,3
secours,1
criminogènes,1
étant,3
préféré,1
échelons,2
étudier,3
manœuvres,1
chapeau,5
enfin,11
désignation,4
causes,6
cabinets,1
aurait,9
impôts,2
évasif,1
aurais,2
chercher,2
répondre,5
sourit,1
satisfait,1
risible,1
avion,1
européen,1
écrasé,1
racistes,1
explosé,1
résolutions,1
efficacité,2
juin,2
iront,1
