measure,first,second
6.864315135225327,puisque,sommes
5.030019670349445,travailleurs,français
9.764779461674411,chers,camarades
6.742904962051648,identité,nationale
9.390383946892914,campagne,électorale
2.550676248542546,national,bien
10.641922713888878,taxe,carbone
8.941482995747783,union,européenne
5.721357181383283,choses,crois
8.139422373359697,honneur,jeanne
6.426909822918029,faire,perdre
4.0042627900780605,faut,dire
7.495081325559608,immigration,peuplement
6.687726403502001,immigration,massive
3.8628131100600935,immigration,immigration
7.004975542162441,front,national
7.904957119722673,millions,pauvres
6.419530292552432,millions,euros
5.7674535959727375,millions,immigrés
9.390383946892914,ministère,intérieur
7.056960213167723,quelques,mois
8.781852975033352,quelque,sorte
7.76477946167441,quelque,chose
8.574808518030341,droits,homme
5.70332325855302,plus,tard
3.6329339306616237,plus,millions
2.694334475325764,plus,plus
11.449277635946483,allocations,familiales
3.2438916399157236,beaucoup,plus
11.449277635946483,circonstances,exceptionnelles
7.28604728707818,intransigeance,nationale
11.864315135225327,regroupement,familial
7.7674535959727375,économie,mondiale
8.712312041780278,taux,chômage
8.220458945450602,élections,régionales
8.127349541059122,élections,européennes
5.904313203157244,sentiment,national
10.864315135225327,printemps,2011
9.712312041780276,parlement,européen
11.127349541059118,saint,siffrein
5.576859257595103,monde,travail
6.591296640818911,politique,ouverture
6.639348770225052,veut,dire
3.9507608093357973,pays,europe
6.712312041780278,économique,sociale
8.139422373359697,préférence,étrangère
7.635989758135137,préférence,nationale
9.904957119722674,service,public
8.61638762178174,ouverture,gauche
8.176259141540068,lutte,contre
1.9645554217528307,france,plus
8.323746753862624,certain,nombre
9.542387040337964,pensée,unique
9.712312041780276,forces,ordre
8.989846017309187,familles,françaises
10.449277635946483,intérêt,général
7.633360700385455,parle,parle
5.800620459907938,nationale,seule
11.864315135225327,apprenti,sorcier
8.59129664081891,lutter,contre
8.011872323639185,crise,précédent
6.426909822918027,crise,économique
8.554459872638539,système,électoral
8.74883791780539,droit,grève
7.449277635946483,sécurité,sociale
9.226885214610036,faits,divers
7.59129664081891,gens,veulent
11.449277635946483,crimes,délits
8.239824270317534,tiers,monde
4.558506705701241,peuple,france
10.449277635946483,main,oeuvre
7.0263718933343,leurs,enfants
4.48253187504695,français,abord
2.4266786403134333,français,français
1.3995425103759196,français,plus
8.30137894083417,président,république
4.333800418526547,président,front
7.201350122502897,jour,passe
7.59129664081891,protection,contre
8.526445496468941,milliards,euros
9.69439013378301,etats,unis
8.904957119722672,seule,réponse
7.495081325559606,propre,pays
3.9934367268200823,crois,crois
7.904957119722673,europe,bruxelles
9.957424539616806,centaines,milliers
