measure,first,second
8.177414818850309,travailleurs,pauvres
4.582468229556531,travailleurs,français
7.346571543870333,chef,parti
8.681099675537329,petite,partie
8.414454016151156,chiffre,officiel
7.092525921263796,chiffre,population
10.799744172035949,efforts,sacrifices
12.82949151543,libéralisme,mondialisé
6.797905172372168,rmistes,millions
4.922600919821482,partout,france
10.157066173458507,majorité,parlementaire
10.911953675621973,salut,public
2.91622808480124,européens,plus
9.844598407820211,partenaires,européens
7.147667475456254,salaires,travailleurs
10.056902011533074,droits,douane
7.102705701146199,droits,sociaux
9.45097989217627,court,terme
8.060204634205917,aide,sociale
8.985954257065748,pouvoir,achat
9.799744172035947,matin,paysans
6.107632813654002,sentiment,national
7.234544926136223,français,souche
7.234544926136222,français,néerlandais
5.427190004078618,français,vivent
4.649582425415064,français,origine
4.427190004078618,français,occasion
3.3600758082200795,français,niveau
0.6395983368424432,français,français
0.32765433052770376,français,france
-0.015753491770109207,français,plus
8.90665937595246,fonction,publique
7.75981798762319,amour,patrie
5.344780488344343,amour,peuple
6.819507426857378,syndicalisme,français
10.355560327097587,civique,morale
9.074604013266534,zone,euro
9.922600919821484,déficit,officiel
9.807123702401547,déficit,réel
6.190233037393705,veut,dire
8.429560908541363,traités,européens
12.192061594814708,atteintes,biens
8.285170999206189,retour,croissance
8.69164648498161,extrême,gauche
5.277035881708509,nationale,emploi
2.0513231020804508,nationale,français
7.495590778876563,code,travail
9.65290278370668,préférence,communautaire
8.782185800651643,préférence,étrangère
7.779536222237693,préférence,nationale
12.67748842198495,prélèvements,obligatoires
7.562704974735098,gens,condamnés
6.9252750541198065,gens,savent
6.088773786402687,gens,avaient
11.092525921263793,vaste,zone
7.466921436045295,hommes,femmes
6.607099094093554,hommes,doivent
6.155719747750991,hommes,politiques
9.573151762170214,emplois,aidés
8.528757642811764,emplois,industriels
8.955022397513858,long,terme
9.79974417203595,protection,enfance
7.662240648286014,protection,sociale
8.488454597594933,raison,laquelle
7.695635768695208,avons,gagné
7.023210426723715,avons,perdu
5.608172927444869,avons,armée
4.2037826723655325,avons,toujours
2.6677297721253286,avons,plus
9.507563420542638,formation,professionnelle
11.192061594814707,mars,1962
10.431460441456847,centaines,milliers
10.92260091982148,appel,offre
7.507563420542638,selon,laquelle
8.153926465927936,cause,essentielle
8.581564001986415,immigration,clandestine
8.581564001986415,immigration,peuplement
8.581564001986415,immigration,zéro
8.359171580649965,immigration,choisie
7.844598407820207,immigration,illégale
7.844598407820207,immigration,incontrôlée
7.751489003428729,immigration,masse
6.07906366145723,immigration,continue
5.212330192320694,immigration,insécurité
3.2476632654329762,immigration,travail
2.753418236399604,enfants,français
8.92260091982148,temps,partiel
5.259635907099051,temps,mettre
4.811092604604493,temps,travail
8.495590778876561,hausse,prix
7.452522056984675,hausse,pouvoir
5.008249010732303,autres,candidats
3.256686040353138,autres,aujourd
8.659566513987688,réaction,contre
11.022136593372398,finances,publiques
9.048131801905342,chine,inde
6.700208498485033,choix,temps
6.626551456759724,développement,entreprises
11.28517099920619,rupture,contrat
9.452522056984677,ségolène,royal
10.12905179728891,traité,rome
9.714014298010063,traité,nice
8.839545180093923,traité,maastricht
4.886977010090762,sait,bien
9.404825314953381,grande,bretagne
9.319936417366865,grande,distribution
6.393936998810643,grande,partie
8.70133516393932,front,national
5.256686040353138,aujourd,hier
3.610322994967838,aujourd,après
12.82949151543,instruire,éduquer
