word,raw_frequency
démantèlement,1
appartenais,1
méritent,1
outre,1
fameux,1
efforts,1
attention,3
regardent,1
ercefuryl,1
faire,66
comprendre,1
intérêt,4
élevaient,1
communistes,3
sinusoïdaux,1
massive,7
compris,3
orientale,1
petit,12
traité,18
membres,2
utiliser,2
circonstances,2
confondre,1
poutre,2
doutent,1
représente,2
conforme,2
ardoises,1
meilleur,2
exagération,1
revenant,1
unique,5
rapport,8
effondrement,4
ministères,2
acquis,3
pacifique,1
détachement,1
exonère,1
électorales,2
melting,1
2004,1
préoccupés,2
1210,1
alourdir,1
absolue,1
intime,1
feignons,1
savait,3
commissaire,1
tonne,1
consacré,2
travaux,1
réellement,3
thaumaturge,1
énarques,1
mauvaises,2
financés,1
avocat,1
tambour,1
décrites,1
fallait,6
mars,2
mart,1
passe,7
assèchent,1
échelle,1
contribuable,2
hausse,4
persévérance,1
autres,25
connue,1
endosser,1
communauté,2
strictement,1
quinze,5
musiciens,1
avatars,1
lépine,1
pertes,1
décisions,2
atteints,2
sordide,1
conseiller,2
représenté,1
vertu,4
heure,4
positions,1
ressent,1
pragmatique,1
économie,5
passions,1
appétence,1
klaus,1
européenne,37
exagérons,1
dite,1
joint,1
guerres,2
rendent,2
diane,1
trêve,6
1940,1
adhésions,1
instances,1
prénom,1
1945,1
trouverai,1
noué,1
résolus,2
infâme,1
abandonné,2
imposer,3
rigoureux,1
gardien,1
trompent,2
socialiste,6
intangible,2
personne,10
3éme,1
consacre,2
question,6
unanimité,1
groupes,1
parlez,1
largeur,1
passé,6
critiques,1
rehn,1
sujets,9
concorde,1
parler,5
connaissance,2
modestes,1
pénal,1
cartel,1
nazi,2
consiste,1
cristallisons,1
masse,4
crédit,2
défenses,1
apparait,2
divine,1
reims,1
indépendance,6
auparavant,1
patrimoine,3
abandonnés,1
contraint,4
espérance,1
vogue,1
survivre,1
aimé,4
objection,1
iiie,1
nouvelles,1
trois,8
publiques,4
restera,2
impérissable,1
préparer,2
estrosi,1
voulez,7
outing,1
élire,2
dangereuse,1
démarche,2
sauvegarder,1
locale,1
ennemi,1
patronat,7
manœuvre,2
marin,1
bénéfice,4
éternel,1
protectorat,2
majorité,12
parangons,2
besoin,9
compter,1
nécessité,1
budgétaires,1
sénat,1
bouillir,1
totalitarisme,1
déplaisante,3
evoquons,1
monnet,1
statistique,1
victimisation,1
rapports,1
illusions,1
domaine,10
lesquelles,1
réduit,1
systémique,1
transmis,1
humiliante,1
fini,1
attentivement,1
souveraineté,9
souche,1
instituteur,1
calais,1
accélération,1
mystérieux,1
assemblée,6
manières,2
allemande,2
pierre,3
gauchiste,1
apparaitra,1
villes,5
mobilisé,1
apparaitre,1
redressons,1
kosovo,3
poétique,1
convictions,1
aime,2
croatie,1
majoritairement,2
unis,6
présidences,1
perspective,3
trouver,7
plusieurs,4
obtus,1
matière,5
retrouvée,2
calomnies,1
clairement,6
mortifères,1
carte,3
erreur,2
rigoureuse,2
bureaucratisation,1
mignon,1
quoi,5
soumettre,1
quant,6
lisbonne,6
devais,1
responsables,1
ridicule,1
mondial,5
correspondent,1
pensent,4
instrument,2
tournée,3
limites,1
purgée,1
intégration,2
histoire,12
inévitable,1
neutre,3
exigent,1
aurions,2
déflagration,1
institutions,6
camarades,2
claires,3
débats,1
désolé,1
bénévole,1
bonimenteur,1
ponts,1
pourrais,1
montrent,1
désobligeant,1
appauvrissement,1
réalisation,1
balladur,3
appartient,1
ultra,4
naturel,2
déshumanisée,1
frontières,7
dessus,1
hospitalière,1
gaudin,1
hyper,1
lettres,2
entier,3
réels,1
enfin,14
interrompent,1
aurait,7
impôts,4
houillères,1
aurais,6
chercher,1
expression,5
animaux,1
faveur,4
dames,1
lindbergh,3
opinions,5
européen,14
écrasé,1
francophilie,1
produira,1
réformatrice,1
beethov,4
militaire,4
efficacité,1
régulièrement,1
accentuer,1
jadis,1
généralement,5
combattons,1
nationaux,5
qualifié,1
réagir,2
colonisation,1
médicales,1
continue,7
coopération,1
premier,20
équivalent,1
perte,1
adopté,1
ravager,1
tard,6
bonneton,1
victime,2
opéra,1
économiques,5
étendue,2
normale,1
localisation,1
poussé,1
réciproque,1
rétablir,6
prison,7
implantation,2
établissant,1
rétablit,2
lancer,1
républicain,1
explosion,3
1422,1
organisé,1
auraient,5
lorsque,2
soixante,1
récemment,2
1955,4
1957,2
1956,1
suivi,3
autochtones,1
déposés,1
matériels,1
majeur,3
insuffisants,1
prévalu,1
établissement,1
diplomatie,1
près,13
blessés,1
entrait,1
confiant,1
appuyée,1
endetté,1
respect,2
précédés,2
temporel,1
étonnants,1
combatte,1
quelque,30
écrase,2
mousse,2
prégnante,1
échelon,1
douala,1
vague,1
affaiblissement,1
seule,6
combattu,2
centriste,1
culturelle,1
incliner,1
souhaitait,1
bavure,1
admettre,2
précédent,2
hostilité,1
expérience,2
adopte,2
explose,1
paquebot,1
jeunes,8
réforme,7
légion,1
écrasantes,1
archaïque,1
pousse,1
rester,1
passée,1
mienne,2
indien,1
parution,1
décide,1
redoutable,1
présentant,1
agriculteurs,5
faiblarde,1
sortir,1
présentation,1
spirituelles,1
vécue,1
trompe,1
contribue,2
exposer,1
politiques,21
sortie,1
transparence,1
correspond,1
coûté,1
beau,1
poujadiste,1
immigrés,11
illégitime,1
déclin,2
aériens,1
immigrées,1
rendre,4
patronales,2
regard,1
françois,3
décontractée,1
couvert,1
capitalistes,1
établi,1
duel,1
contestées,1
week,1
financières,4
augmenté,3
disposition,1
tours,2
polonais,1
novembre,4
indigènes,1
eisenhower,1
réciprocité,1
pitié,1
marquée,1
date,2
souhaitable,1
nordiste,1
suis,53
performances,1
paradis,1
remarquer,3
déportés,1
dramatique,1
confortent,1
franc,1
désindustrialisation,1
eads,1
gauche,11
antiraciste,2
retenue,1
monuments,1
moyenne,2
humanistes,1
réductions,1
scandale,3
politiquement,3
marchés,2
naturiste,1
principal,3
principe,5
posaient,1
fuirai,1
choix,5
tort,1
abouti,1
août,1
année,18
inquiéterais,1
dessein,1
psychologie,1
intérieurs,1
univers,1
soucis,1
réussi,4
semble,5
chambre,1
intérieure,1
attitude,2
échangiste,1
lesquels,4
considèreraient,1
places,2
épreuve,2
préambule,1
abandonne,2
démocratie,2
directeurs,1
changeront,1
contrepartie,1
magouilles,1
développer,1
épuiserait,1
fâchés,1
eglises,1
avenir,11
causée,1
gouvernent,2
lorraine,2
choisisse,1
diminuer,1
scott,1
accompagnement,1
formule,1
reçoive,1
naviguer,1
france,77
rmistes,1
prud,1
verts,1
pensée,8
sociale,10
francs,2
imprudemment,1
sommet,1
jouent,1
obligé,2
macabres,1
sommes,22
armagnacs,1
dépression,1
retrait,1
élément,1
étudiante,1
reprend,1
apprécié,2
major,1
insupportable,1
symbolique,2
festival,3
voyants,1
menées,2
honorer,1
rappeler,2
démantelée,1
orchestre,1
estimait,1
meilleure,1
arabes,3
mobilisent,1
principaux,1
restent,1
choisi,1
ouvrant,1
règle,3
ferait,4
portais,1
salut,2
progressistes,1
recul,1
concurrents,1
amusant,1
période,4
avérées,1
naufrage,1
rythme,2
existent,2
apporté,2
ouvertement,1
proclamé,1
assure,2
dîner,2
constate,1
probablement,4
économico,1
aggraver,2
faramineux,1
considérablement,2
mundi,1
