word,raw_frequency
copies,1
joie,4
méritent,1
sacrifices,1
comportent,1
millénaire,1
attention,5
rappelons,1
écrémer,1
déclarer,1
comprendre,1
soviétiques,1
latinier,1
empanachés,1
compris,5
orientale,3
petit,2
déstabilisation,1
membres,6
circonstances,1
méconnu,1
biais,1
inexistence,1
désespère,1
unique,1
comprenne,1
rapport,2
retrouvée,1
efforts,1
pacifique,1
augmenter,1
trahison,1
électorales,4
parfois,1
formes,1
partielle,1
intervention,2
commencera,1
signes,1
consacré,1
persuadés,1
luxembourg,1
acceptées,1
mars,1
élémentaires,2
hausse,2
soulèvement,2
autres,20
communauté,16
soutenues,1
utilisent,1
communistes,2
domaines,4
traité,1
heure,9
fête,4
autonomie,1
économie,4
mondiales,1
corollaire,1
commentaires,2
européenne,8
dite,1
ramené,1
logique,2
modeste,1
1941,1
réjouis,1
obtenu,1
debray,1
algérie,1
socialiste,11
familialement,1
personne,1
tache,1
consacre,1
garder,1
question,2
total,2
exerce,1
passé,4
apprentis,1
bâton,1
seraient,1
allée,1
coupant,1
pandémie,1
révolte,1
arrivé,1
abandonnée,1
indépendance,5
agrandir,1
rapprochée,1
espérance,2
inéligibilité,1
aimé,2
semailles,1
nouvelles,3
trois,5
plaisir,1
rude,1
restera,1
démarche,1
encouragés,1
ennemi,1
transports,1
accédé,1
sonné,1
ovation,1
majorité,2
besoin,2
compter,2
nécessité,2
absence,1
charges,1
osent,1
atteint,3
prétendues,1
métro,1
solidaires,3
asphyxie,1
entretiennent,2
matériel,1
arrive,2
assemblée,5
éclairent,1
pierre,3
production,1
villes,4
lourde,1
agression,2
kosovo,1
misère,3
embargo,1
unis,1
trouver,1
plusieurs,3
respirons,1
implanter,1
proie,2
clairement,2
unie,1
petites,1
soumettre,1
concussion,1
algériens,1
croates,3
ballottage,3
horreur,1
mondial,1
débauche,1
prix,6
nulles,1
connaître,1
histoire,3
neutre,1
exigent,1
aurions,1
rempart,1
institutions,2
accomplir,1
militaires,2
perdus,1
oisifs,1
golfe,10
bush,3
naturel,1
remplacement,1
frontières,2
dessus,1
désordre,2
atténuer,1
étant,2
fruits,2
enfin,2
slovènes,1
observateurs,1
aurait,5
impôts,1
délais,2
poniatowski,2
européen,6
brève,1
expiration,1
reagan,1
considéraient,1
proclamé,1
calomnie,1
efficacité,1
retirées,1
régulièrement,2
découlait,1
alpinistes,1
pologne,1
continue,4
coopération,1
premier,14
équivalent,1
perte,1
bureaucratique,1
audiovisuelles,1
tard,1
décidé,2
économiques,6
dirigisme,1
prenne,1
aboville,2
ajoutent,1
gestion,1
rétablir,1
souvenirs,1
dépourvus,1
louvoyante,1
républicain,4
organisé,1
partiellement,1
pénalise,1
permis,2
fléau,1
récemment,3
pressentait,1
convenable,1
refusez,2
priver,1
stationnés,2
matériels,1
renforcé,2
fermes,1
établissement,1
diplomatie,1
libérées,1
candidat,3
respect,3
appui,1
quelque,5
dissimulé,1
destituent,1
académie,1
violer,1
seule,2
agitation,1
souhaitait,1
prier,2
dirigée,1
hypothèse,1
aient,1
jeunes,2
regroupe,1
agréer,1
communale,1
position,1
passée,1
titisme,1
minimisant,1
redoutable,1
allié,1
communion,1
détail,1
présenté,1
fantomatiques,1
exposer,1
occulté,1
politiques,9
gravissime,1
désinforme,1
hostilités,1
beau,3
immigrés,3
rendra,1
apparition,1
rendre,2
abandonné,1
troubles,2
efficace,2
conviendrait,1
disposition,2
novembre,2
formulé,1
pitié,1
date,4
suis,2
curieusement,1
vitesse,1
dramatique,1
fédéralisme,1
pasqua,1
autriche,1
gauche,3
réformateurs,1
quinze,1
tranche,1
promouvoir,1
fussent,1
détériorent,1
responsabilité,2
payer,2
retenus,1
principe,1
choix,1
compatriote,1
décemment,1
intérieurs,1
réussi,2
semble,3
exalte,1
intérieure,1
attitude,1
remplira,1
magistrat,1
constituent,4
magouilles,1
développer,1
avenir,2
causée,1
tito,1
brefs,2
durablement,1
surpopulation,1
france,43
verts,2
pensée,1
gratitude,1
sociale,2
effacement,1
francs,2
résolution,2
puisque,5
héroïsme,1
bienfaits,1
sommes,12
mandats,1
contrôlées,1
major,2
mélancolie,1
datée,1
annuelle,1
agricole,1
terroristes,1
recueillait,2
arabes,3
principaux,2
restent,1
appelé,1
portait,1
meilleurs,4
capital,1
salut,1
rassemblé,1
recul,1
accumulant,1
période,2
banquet,1
pesant,2
vivre,2
mission,3
menons,1
thèses,1
noir,2
fermement,1
assister,1
souple,1
communautaire,1
strasbourg,1
provoquer,2
apprêtent,1
ferveur,1
volonté,6
assurer,2
statue,1
passées,1
grave,3
dénoncer,1
entretiens,1
coalition,2
climat,1
minorités,1
réprimé,1
pouvait,1
emportera,1
guerres,3
institué,1
signatures,1
défensif,2
destructions,1
abattre,2
serait,7
effectifs,1
adhérents,2
objectifs,1
rassemble,1
menacée,1
renaissance,4
tourisme,2
assuré,2
porter,1
provoqué,1
commandement,1
mercredi,1
glosent,1
clairvoyant,1
aimés,1
risquent,1
emprunté,1
sida,1
européennes,6
3286,1
réclameront,1
médiation,1
venu,2
vent,1
combat,2
attribuent,1
véritable,1
feuilles,1
nouvelle,3
institut,1
jeunesse,2
vendredi,1
central,1
fonctionnarisée,1
dramatiques,1
poullain,1
risques,2
après,10
disposent,2
inquiétante,1
déclaration,3
faisant,1
paysans,6
réuni,2
parvenue,1
fondement,1
régresser,1
monde,12
siège,1
troïka,1
résultat,3
cesse,1
thonier,1
destinées,2
génératrice,1
systématique,1
appris,2
chanter,1
concrètes,1
fausse,1
ayant,1
conclusion,1
exigences,1
conscience,1
engageant,1
faible,2
résultats,3
intellectuels,1
parle,3
prend,1
celui,10
méfier,1
1990,5
"...""",1
blanc,1
trouvant,1
conviction,1
financement,1
gouvernants,1
courage,3
persistant,1
monnaie,1
nommé,2
unies,3
irrésistible,2
gâtés,1
barbares,1
fonctionnement,1
définitivement,2
diminué,1
référendum,3
citius,1
idées,1
amputant,1
causes,1
brutalité,1
sentons,1
sauver,1
resserrer,1
hais,1
tribune,1
dose,1
nécessaire,3
raisons,2
parler,1
alain,1
pieusement,1
parlé,1
terriens,1
sens,1
maastricht,4
votants,1
prenons,1
relatés,1
effraie,1
éducation,2
perdu,1
attendant,3
exige,1
élevés,1
problèmes,1
faudra,1
permanence,1
axes,1
façons,1
spéciaux,1
mûrs,1
citoyen,1
ardeur,2
héroïque,2
admis,1
souci,1
autorités,1
martyrs,1
prière,1
tendons,1
apprend,1
démocratiques,2
catastrophiques,1
bénéficiaires,1
invoqué,1
lénine,1
capucines,1
lech,1
organismes,1
préciser,1
organisation,3
fracassantes,1
club,1
quid,1
terminée,1
balkaniques,1
sitpe,1
irak,7
scrupuleusement,1
nourrira,1
exigé,2
ramenées,1
mécanismes,1
part,3
technocratique,1
aventuriste,1
écologistes,1
référer,1
territoire,4
recueillera,1
montfermeil,1
pourraient,1
minutes,2
crédible,1
tenu,1
cessé,4
retraités,1
martyre,1
procédure,3
direction,2
modèle,1
boulevard,2
notable,1
rencontré,2
tiré,2
hussein,2
remplacée,1
déclinent,1
serpent,1
voilà,2
afin,4
jettent,1
aller,3
thème,1
vingtaine,1
naît,1
électoraux,3
vérité,1
crime,2
professe,1
bras,2
persécution,1
symboliser,1
respectée,3
pleine,2
anti,2
livré,1
détiennent,1
siècles,1
pose,1
transfert,1
vrais,1
marseillaise,1
stirbois,1
américain,1
contribution,1
conduite,1
espace,1
grandeur,5
précédente,1
pouvoir,14
presse,9
confiance,2
champs,1
exprimant,1
campagnes,3
négociée,1
otan,1
formalités,1
italie,2
négociés,1
bonheurs,1
patries,2
frileuse,1
avez,9
liquider,1
remporte,1
dégâts,1
couper,1
typiquement,1
national,35
textes,1
kilomètres,2
gouvernementale,1
souffrent,1
piété,1
cinquante,2
1991,2
assignées,1
progressivement,1
grandes,4
lutte,2
noter,1
savez,2
devaient,1
identité,2
créances,1
approcher,1
aucune,1
redisons,1
fidèle,1
influence,1
rejeté,1
séculaire,1
toutefois,1
cinq,4
séguéla,1
véritables,1
ambition,1
enrager,1
artisanat,1
chaînes,1
petite,2
dangers,1
placés,1
démontre,1
paris,8
petits,2
actifs,1
article,4
auraient,2
simplement,3
pompes,1
témoignent,3
incarne,1
outre,1
effarés,1
