measure,first,second
5.184280294419382,europe,europe
10.243173983472952,cause,principale
6.073248982030638,bien,évident
4.957771764610703,bien,évidemment
4.0732489820306395,bien,aurait
9.435819061415348,trois,semaines
10.24317398347295,jean,marie
8.658211482751796,quelque,sorte
5.950392234245106,peux,dire
8.658211482751796,deuxième,tour
5.6582114827517955,voit,bien
9.24317398347295,assemblée,nationale
7.740673642943768,quatre,millions
7.6582114827517955,certain,nombre
6.435819061415346,plus,loin
5.2134266400789,plus,grande
10.658211482751796,élection,présidentielle
6.01435529297707,beaucoup,autres
3.791962871640621,beaucoup,plus
5.933318720886163,politique,française
6.740673642943768,millions,voix
7.69885346724914,compte,tenu
6.2134266400789,dois,dire
8.506208389306746,somme,toute
8.69885346724914,insécurité,chômage
3.336283387864432,savez,bien
8.658211482751796,premier,tour
7.336283387864433,premier,ministre
9.828136484194108,bruno,gollnisch
6.1557111422226125,bureau,politique
7.020781562136504,nombre,sujets
7.828136484194108,première,mesure
8.751320887143276,président,république
5.4060717180212965,vais,dire
9.921245888585588,faute,quoi
8.69885346724914,avocat,général
7.751320887143275,ministre,intérieur
5.385192988345379,suis,quelque
3.162800567008931,suis,plus
8.542734265331859,jacques,chirac
8.336283387864434,différence,entre
6.989326498485546,front,national
8.435819061415348,moment,donné
9.921245888585588,racisme,anti
