word,raw_frequency
démantèlement,2
versions,1
équitation,1
douchés,1
déchets,3
abdication,1
exporté,2
acquis,8
plongeront,1
repeignent,1
rêvé,4
africains,2
affective,1
prou,1
veuillent,1
rumpuy,1
effacer,4
tambouille,1
bénéficie,4
confortées,1
massive,19
compris,36
inique,2
catastrophes,1
décrété,1
vils,1
alerter,1
concorde,1
confondre,2
prenez,3
représente,11
fameux,2
biais,2
parliez,1
coupée,2
espérances,2
friche,1
désespère,1
quelque,51
fini,8
unique,26
gaspille,1
obligations,2
attendez,24
informée,1
pacifique,2
successeurs,1
honneurs,1
régler,15
indicateurs,3
quittera,1
électorales,7
parfois,33
comptait,1
atteintes,2
plaire,1
comptais,1
fins,2
combattu,2
minimiser,2
partielle,1
informés,1
commencera,2
signes,7
savait,7
albert,1
intouchable,1
gaspillons,1
maintien,6
travaux,1
réellement,13
multipliées,2
mauvaises,2
vivement,1
servilement,1
walsh,1
diamants,1
avocat,5
littéraire,1
dilapide,1
fallait,9
exigeant,5
exercé,1
incessante,1
malfaisance,1
lenglet,11
élémentaires,1
ingéniosité,1
exporte,4
hausse,12
autres,127
dévaster,1
communauté,14
quinze,3
utilisent,2
bénéficié,4
donneront,1
individualisme,2
domaines,13
conseiller,3
verts,3
vertu,2
heure,18
positions,3
décrépitude,1
raspail,1
trésor,8
bâti,1
frais,5
témoigne,2
pitoyables,3
économie,73
enfumeurs,1
défavorisées,2
soudeurs,1
atteinte,3
tipp,4
réélection,2
intégralement,1
rendent,8
globalisé,1
trêve,1
gorges,1
1940,1
adhésions,1
réjouir,4
scooters,1
sauvée,1
zola,1
charria,6
différence,9
béats,2
inonderont,1
citation,2
savoir,52
abandonné,3
imposer,24
déstabilisation,1
terminerai,2
inventions,1
vérifiait,1
personne,33
crées,2
conjectures,1
question,69
personnalisée,1
veillerons,1
parlez,6
critiques,4
critiquer,1
sujets,11
coutume,1
parler,39
parles,1
connaissance,1
appelant,2
racisme,4
allée,6
toucheraient,1
contribuera,1
relocalisée,1
révolte,2
perdent,4
rapprochés,1
griffes,1
démocratiques,3
tabou,6
urbanisme,1
droiture,3
franchouillard,1
partant,1
messe,1
auparavant,1
patrimoine,19
tonitruante,1
baptiste,1
secondaires,3
honteuse,3
modèle,22
manufacturés,1
jettent,4
tancé,1
aimé,1
larcher,1
réaliét,1
modernité,2
corruptrice,1
géante,1
nouvelles,11
juridiques,1
publiques,10
libellés,1
rivé,1
restera,3
inavouables,1
autorisation,4
voulez,32
fouler,1
additionnent,1
venaient,2
indissociablement,1
démarche,3
vastes,1
conflit,4
ennemi,2
patronat,3
abstenir,1
mutuelles,3
réimprimer,1
remettait,1
laurence,1
comptes,9
compter,7
budgétaires,1
éloigné,1
pillés,2
professionnel,3
ouattara,1
porc,4
absence,6
totalitarisme,1
éthique,4
privilèges,4
réduis,1
appliquée,5
brésilienne,1
fiabilité,1
réduit,5
outrés,1
pétries,1
kosciusko,1
bassesse,1
pistes,2
express,2
souveraineté,51
matériel,3
ferme,4
éluder,1
inquiéter,2
assemblée,11
lourds,4
allemande,3
normandie,1
gauchiste,1
production,12
indique,3
mobilisé,1
normalisation,1
lourde,5
locaux,9
disparaisse,1
convictions,13
aidées,1
aime,12
couturier,1
trouvez,4
envisagé,3
unis,30
xénophobe,1
recherches,6
plusieurs,16
unit,3
matière,40
cinéma,1
curiosités,1
clairement,11
toile,1
schémas,1
carte,5
casses,1
violemment,2
rigoureuse,1
revenons,3
forger,1
anachronique,1
algériens,1
lisbonne,7
horreur,3
devais,1
responsables,26
ligue,1
yves,1
panache,1
françoise,1
provisoires,1
confrères,6
associée,1
!!!!,1
taisant,1
histoire,54
combattues,1
cocoricos,1
inondations,1
connectées,1
claires,7
débats,11
accomplir,3
baradei,1
compétence,7
fécondité,1
devait,16
affaiblie,1
garé,1
pertinemment,4
chèque,1
